,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,0.0787536,0.115053,0.565909,0.558762,0.653814,0.48445,0.578169,0.352365,0.397997,0.569077,0.268535,0.281547,0.154028,0.192154,0.209231,0.481194,0.116964,0.321475,0.615381,0.285657,0.316613,0.314961,0.0553179,-0.0923112,0.303076,0.294053,-0.0517997,-0.115401,-0.00172293,-0.11767,-0.203822,-0.681533,-0.523306,-0.616397,-0.494706,-0.793249,-0.611619,-0.614711,-0.927092,-1.02481,-1.02315,-0.905571,-0.483292,-0.852722,-0.64486,-0.556824,-0.258584,-0.188821,0.00322195,0.367187,-0.146825,0.0662084,0.405682,0.363568,0.30772,0.177323,0.382332,0.216794,0.142218,0.296315,0.109845,0.0966979,0.0464857,-0.0139041,-0.00488722,0.0956157,0.092862,0.282231,0.373081,0.649508,0.224243,0.587065,0.538327,0.634347,0.680473,0.643268,0.837035,0.78231,0.612239,0.657137,0.361361,0.387589,0.505184,0.524195,0.601418,0.650012,0.354761,0.164549,0.149765,0.153511,0.114873,-0.00553413,-0.340201,-0.271276,-0.232468,-0.0250873,0.161471,0.225341,0.381225,0.257903,0.323335,0.476729,0.250411,0.285748,0.546099,0.70737,0.684717,1.03251,0.777381,0.743349,0.465988,0.570622,0.793754,0.682608,0.562306,0.632001,0.730913,0.521662,0.302525,0.545697,0.149193,0.0684246,0.113784,-9.22255e-05,0.022501,0.133439,0.16124,0.268599,0.4266,0.612762,0.577784,1.11708,0.93641,1.13903,0.944571,0.989142,0.950441,0.859356,0.78219,0.8099,0.720678,0.675051,0.75146,0.940262,0.846006,0.985184,0.836699,0.71136,0.68053,0.684659,0.715973,1.04672,0.943379,1.14769,1.27882,1.18106,1.10023,1.23602,1.02342,0.890743,0.861876,1.15951,1.24855,1.21577,1.22648,1.03621,1.10933,0.927738,1.13321,1.04782,0.817857,1.15006,0.972857,1.24889,1.19165,1.26426,1.27152,1.3922,0.97991,0.960866,0.883899,1.02429,1.09013,1.56368,1.29434,1.49539,1.2663,1.57014,1.5504,1.60944,1.86264,1.85732,1.42487,1.43571,1.51559,1.53502,1.66091,1.31461,1.40311,1.27775,1.71079,1.41093,1.72932,1.54606,1.34879,1.99739,1.82209,1.98345,1.96589,1.91968,1.87714,1.47773,1.74805,1.71331,1.55013,1.26287,1.45788,1.35093,1.22497,1.04488,0.854581,1.14725,0.97746,0.992042,0.793429,0.613708,0.577412,0.419989,0.643534,0.820814,0.746048,1.04044,0.665574,0.753873,0.632136,0.258681,0.619904,0.439609,0.434429,0.335801,0.364593,-0.169822,-0.0996056,0.192088,0.144134,0.104993,0.20089,0.268353,0.428794,0.442412,0.679584,0.618173,0.584239,0.654118,0.933336,0.651172
1,0.143712,0.00921563,0.4087,0.417282,0.245696,0.312193,0.359633,0.397597,0.319458,0.460443,0.335161,0.0300736,0.143803,-0.024471,0.215486,0.0679369,0.0913986,0.238464,0.1878,0.112545,0.116899,0.0828311,0.171299,-0.0837193,0.0829663,0.0838956,0.0159505,0.00410497,0.102849,-0.27526,-0.271843,-0.4646,-0.666552,-0.426075,-0.506395,-0.631244,-0.688858,-0.676254,-0.829291,-0.751855,-1.08159,-0.980159,-0.788175,-0.823044,-0.595846,-0.62466,-0.225979,0.0291212,0.295477,0.416362,0.157044,0.0581787,0.37871,0.576921,0.607945,0.179631,0.359828,0.336645,0.479959,0.0362793,0.0049075,0.18231,-0.00364207,-0.244245,-0.0832359,0.12463,-0.0271208,0.278824,0.320304,0.560742,0.487851,0.655518,0.697779,0.626827,0.598262,0.542142,0.749858,0.660779,0.795373,0.737991,0.515795,0.488867,0.410722,0.300221,0.552938,0.247798,0.093227,0.173925,0.296919,0.257144,0.149315,-0.13697,-0.283527,-0.511166,-0.292484,-0.0309224,0.341043,0.377054,0.580096,0.390307,-0.0413531,0.113136,0.226822,0.418846,0.312385,0.994495,0.821939,0.743914,0.767051,0.790982,0.56221,0.448136,0.595009,0.619392,0.620671,0.595003,0.768437,0.570554,0.265145,0.411149,0.0353228,-0.109273,0.0463548,-0.001084,0.0345756,0.0476117,0.105186,0.434132,0.478363,0.43971,0.755372,0.726488,0.856224,0.7766,0.965337,1.24214,0.997751,0.879199,0.515409,0.843834,0.856282,0.773865,1.00934,1.04807,0.898626,0.901866,0.86338,0.753374,0.586276,0.846078,0.781498,0.995066,0.869928,1.05913,1.16576,1.034,1.18741,1.21259,1.04107,1.15202,1.28765,1.07974,1.18522,1.34024,0.904347,0.939044,1.17518,1.03965,1.0915,1.07983,1.0583,1.16531,1.02689,1.10522,1.04646,1.14325,1.17879,1.29364,1.33117,1.18117,0.650255,0.918953,1.14522,1.42086,1.46612,1.43036,1.2958,1.37437,1.35108,1.5855,1.66106,1.79818,1.88136,1.44224,1.5113,1.78399,1.83139,1.49007,1.47197,1.39134,1.39437,1.66827,1.80256,1.58654,1.71772,1.78176,1.82131,2.06246,2.1403,1.75602,2.1935,1.66068,1.73358,1.70029,1.63966,1.35911,1.03213,1.3499,1.33748,1.13395,1.00224,1.02079,0.910596,0.879304,0.937247,0.833832,0.486441,0.656689,0.860122,0.769242,0.950947,1.07526,0.77713,0.681986,0.630064,0.424211,0.647882,0.604377,0.426827,0.505705,0.203543,0.0611015,-0.0967275,-0.00112744,0.120827,0.353836,0.396765,0.361133,0.537228,0.543368,0.539034,0.813502,0.492258,0.44399,0.764147,0.723723
2,-0.0590277,-0.0355548,0.521113,0.271115,0.134007,0.221283,0.226969,0.406584,0.189692,0.0800547,0.197343,-0.0842747,0.120158,-0.0928104,0.164268,-0.0374795,0.197042,0.190807,0.452184,0.243351,0.343207,0.0583801,-0.0108028,-0.290736,0.232067,0.0797645,0.236975,0.222339,0.0757633,-0.142347,-0.366336,-0.593828,-0.483584,-0.538515,-0.361345,-0.384028,-0.880238,-1.00975,-0.796945,-0.945455,-0.866064,-0.939975,-0.85531,-0.729218,-0.617089,-0.514073,-0.497367,-0.0649179,0.105798,0.294107,-0.119009,0.151022,0.181521,0.272301,0.411908,0.223895,0.336591,0.00398517,0.0535983,0.0850646,0.372042,-0.0475009,-0.0565878,0.102829,0.0132348,0.331302,0.226706,0.232332,0.378474,0.441475,0.456275,0.507574,0.495337,0.52335,0.330309,0.610014,0.656853,0.670791,0.694019,0.812891,0.556456,0.417625,0.222384,0.254731,0.56653,0.412218,0.380363,0.237633,0.085589,0.0851975,0.334868,0.0728271,0.25371,-0.364832,-0.592293,-0.143182,0.231852,0.225769,0.408705,-0.101695,-0.157612,0.0786937,0.32186,0.446011,0.537884,0.646917,0.829614,0.67903,0.667534,0.578131,0.789809,0.589245,0.735254,0.495491,0.547749,0.300227,0.649524,0.647297,0.244975,0.341262,0.12167,-0.0667872,0.170788,0.0313261,0.139023,0.196335,0.396659,0.575859,0.389067,0.47135,0.700383,1.03355,1.09269,0.869848,0.973306,0.974512,0.798386,0.652233,0.798818,0.85191,1.02851,0.8471,0.723862,0.82498,0.710032,0.760464,0.812446,0.682795,0.727936,0.862113,0.631291,0.994151,1.13018,0.981915,0.922899,1.01471,1.01993,1.03841,1.09001,1.04084,1.14433,1.15877,1.33396,1.23815,1.2348,0.974965,1.13319,1.16507,1.06535,1.10142,1.2297,1.09471,1.02565,1.13811,1.02355,1.04056,1.21486,1.30733,1.13109,1.01546,1.03089,0.737448,1.22151,1.45013,1.65086,1.46367,1.35185,1.46354,1.37313,1.64805,1.60427,1.66192,1.5183,1.31101,1.50076,1.67928,1.73051,1.89449,1.36623,1.65507,1.5807,1.67994,1.88546,1.77221,1.70381,1.91014,1.75995,1.85929,2.06323,1.96947,1.958,1.82217,1.74676,1.85766,1.58628,1.21728,1.25407,1.26976,1.51892,1.11087,0.838023,0.959503,1.19478,0.881512,0.721347,0.784848,0.580098,0.655183,0.703324,0.775227,0.934434,0.917745,0.817907,0.555219,0.351444,0.546319,0.610659,0.359119,0.32878,0.392383,0.30952,0.132068,-0.0340094,0.0111984,0.502018,0.418475,0.47779,0.666856,0.583381,0.690552,0.598726,0.52116,0.323968,1.00599,0.801944,0.889067
3,-0.0646714,0.120713,0.0619583,0.182621,0.212781,0.066091,0.398064,0.487065,0.041239,-0.16926,0.0968224,-0.109809,-0.16986,-0.0700132,-0.00693827,-0.0804116,0.0396326,0.222754,0.448196,0.222198,0.412545,0.314017,0.192925,0.199016,0.0291868,0.191512,-0.0721213,0.0371599,-0.0701962,-0.454583,-0.392882,-0.321966,-0.421386,-0.352647,-0.50067,-0.425612,-0.567361,-0.805787,-0.762877,-0.662769,-1.00661,-0.897442,-0.692176,-0.659706,-0.609158,-0.426362,-0.279458,-0.214186,-0.0840719,0.212412,0.189816,0.311424,0.147876,0.46677,0.336538,0.477746,0.211303,0.455813,0.175721,0.315373,0.277589,-0.151189,0.0830533,0.0119575,0.27571,0.299939,0.261556,0.378587,0.271693,0.50719,0.26367,0.639583,0.667433,0.609261,0.4498,0.878634,0.863415,0.708107,0.477156,0.441396,0.419751,0.434436,0.312201,0.360132,0.407294,0.439226,0.227822,0.250439,0.271851,0.0759963,-0.0949205,-0.00438773,0.0650883,-0.0471468,-0.139947,-0.210433,-0.0166156,0.315009,0.197993,0.245678,0.049462,0.0161524,0.409452,0.3885,0.557264,0.853547,0.747583,0.696914,0.59814,0.712884,0.465883,0.771755,0.76537,0.370773,0.44062,0.327321,0.449761,0.244326,0.312827,0.2902,0.163677,0.348966,0.130651,0.316166,0.316827,0.266172,0.351316,0.639415,0.646358,0.28959,0.715902,1.02784,0.966409,0.678295,0.875612,0.632038,0.671971,0.889266,0.760524,0.999183,0.975228,0.860198,0.975735,0.688967,0.744033,0.947271,0.944265,0.839056,0.841455,0.732728,0.798264,0.848566,1.15872,0.949705,0.73369,0.886967,0.906177,0.709884,1.06987,1.0766,1.28147,1.08386,1.05225,0.92704,1.0381,0.999543,1.0875,0.804089,1.01271,1.39858,1.12249,1.12328,0.955828,0.900001,0.893333,0.801563,1.00147,1.17041,1.02729,0.970902,0.900244,0.723341,0.962135,1.31485,1.57994,1.18021,1.29563,1.32478,1.30976,1.43457,1.54593,1.28563,1.37826,1.42766,1.45904,1.56984,1.85451,1.57866,1.56345,1.59029,1.67388,1.57243,1.6873,2.01141,1.83011,1.78972,1.78078,1.78304,1.83863,2.056,2.23181,1.96869,1.78639,1.81024,1.77945,1.57837,1.495,1.45021,1.29833,1.03625,0.982501,0.814907,0.704762,1.0222,0.750317,0.904845,0.602087,0.692117,0.623455,0.681816,0.5769,0.734935,0.743056,0.820393,0.64062,0.564387,0.528527,0.591846,0.440506,0.474976,0.209092,0.0932813,-0.121668,0.282733,0.48947,0.464509,0.235108,0.569359,0.516783,0.532402,0.662389,0.226715,0.344317,0.491013,0.816368,0.60185
4,-0.151103,-0.103329,0.202561,0.141032,0.0480901,0.101809,-0.0489891,0.069109,-0.123028,-0.0973281,-0.17347,-0.219692,-0.171403,-0.222223,-0.124156,-0.140504,0.089642,0.244649,0.296576,0.395925,0.290335,0.161414,-0.0418899,0.172408,0.0651876,0.121609,0.160918,0.138074,-0.117802,-0.152683,-0.247284,-0.193217,-0.48394,-0.5078,-0.372234,-0.722394,-0.806646,-0.825225,-0.707676,-0.927898,-1.02367,-0.885779,-0.637082,-0.579113,-0.292215,-0.46304,-0.322522,-0.122388,0.0691418,0.0295878,0.227837,0.337823,0.225309,0.304571,0.217428,0.355567,0.356111,0.187525,0.419939,0.231256,0.278641,0.105304,0.0357206,0.132976,0.0515037,0.304955,0.321062,0.271668,0.328871,0.207855,0.26167,0.273402,0.315526,0.506233,0.584319,0.763469,0.870165,0.623411,0.650426,0.598372,0.552641,0.407363,0.183275,0.0815796,0.369943,0.250711,0.398041,0.221202,0.326303,0.0895193,0.203531,0.0794479,0.150458,0.262395,0.022124,-0.177498,-0.00371618,0.190035,0.296645,0.233484,0.227061,-0.00641836,0.0478924,0.369108,0.561077,0.95306,0.793555,1.05187,0.58267,0.702848,0.622529,0.819671,0.477513,0.519282,0.150466,0.459525,0.587173,0.023958,0.0580975,-0.0488734,-0.0125933,0.487256,0.169484,0.360969,0.359721,0.269807,0.328108,0.495668,0.689201,0.568996,0.656148,0.803534,0.919244,0.746745,0.74647,0.62883,0.679298,0.878049,0.872197,0.870245,0.643474,0.676372,1.10088,1.07285,1.00839,0.711089,0.949997,0.874934,0.669809,0.697104,0.717319,0.94729,0.95784,0.916631,0.91701,0.885743,0.735203,0.855434,1.08808,1.15135,1.11193,1.25381,1.22101,1.1536,0.918033,0.807114,0.975002,0.909478,0.892634,1.39779,1.41539,1.12581,1.13015,1.05838,0.808162,0.929367,0.911993,1.03817,0.876558,0.985138,1.01625,0.768764,0.94634,1.30796,1.46704,0.997349,1.19124,0.991749,1.24721,1.19786,1.5909,1.23749,1.27166,1.50672,1.39103,1.60717,1.50123,1.76631,1.54187,1.78935,1.54456,1.58875,1.84896,2.0059,1.92158,1.76756,1.80308,1.47243,1.91623,1.71666,2.02326,1.85464,1.80777,1.79887,1.77822,1.45546,1.72404,1.39744,1.39987,1.00339,0.864054,1.11493,0.935554,0.804594,0.878236,0.935731,0.699112,0.682504,0.815421,0.872088,0.939667,0.6285,0.702108,0.764066,0.549633,0.510689,0.544648,0.398105,0.527315,0.461525,0.207279,0.0864422,0.0120346,0.275169,0.448238,0.260073,0.54699,0.403519,0.595371,0.62807,0.590049,0.401518,0.211364,0.360761,0.710159,0.595454
5,-0.24529,0.0512891,0.116477,0.259974,0.0797568,0.024036,-0.0229917,-0.0684957,0.0829106,-0.37793,-0.342206,0.0607178,-0.317907,-0.378244,0.14025,0.0348478,-0.0871145,0.00585361,0.0804233,0.0454646,0.291991,0.159919,0.0137333,0.169401,0.00358521,0.200028,0.00243904,-0.215468,-0.0290557,-0.117296,-0.436699,-0.297625,-0.541021,-0.410389,-0.540043,-0.657832,-0.70789,-0.891711,-0.884248,-1.02602,-0.886015,-0.798959,-0.593076,-0.524952,-0.34979,-0.269225,-0.11991,0.0878767,0.0326321,0.238036,-0.0505872,0.283586,0.242187,0.178749,0.139291,0.409367,0.562179,0.42448,0.354916,0.3953,0.16769,0.121471,0.130201,0.131669,0.231628,0.513717,0.285712,0.595723,0.515445,0.162227,0.392932,0.40195,0.367959,0.265744,0.659028,0.95912,0.714505,0.609472,0.745155,0.472114,0.406951,0.430841,0.187248,0.194827,0.335845,0.358796,0.367692,0.251451,0.19938,0.192234,-0.0498366,0.049663,0.116747,0.131434,-0.182826,-0.131011,-0.116691,0.0728908,0.0559447,0.156868,0.382818,0.177617,0.207593,0.290086,0.613178,0.620495,0.6966,0.769012,0.620776,0.665242,0.280569,0.575294,0.525428,0.500298,0.339712,0.239722,0.502052,0.0801816,0.226063,0.309595,0.109168,0.32623,0.137641,0.235969,0.394443,0.364011,0.38782,0.676632,0.643941,0.566776,0.464852,0.69652,0.919849,0.816488,0.690412,0.43711,0.679636,0.967127,1.0918,0.719548,0.837598,0.92654,0.912507,1.0223,0.973611,0.971558,0.91871,0.807602,0.884178,0.610837,0.949478,0.932452,1.06833,0.82995,0.70846,0.746562,0.715097,0.813375,1.1325,1.21431,1.25389,1.02758,1.3753,1.23307,1.13507,1.09479,0.985169,0.547491,0.829983,1.32195,1.15721,1.26483,0.92639,0.683672,0.882649,1.1101,1.25419,0.883942,0.842085,0.835518,0.849791,0.888346,1.05505,1.13032,1.16644,0.952677,1.06873,1.15461,1.25245,1.61168,1.63091,1.33617,1.43078,1.55059,1.50326,1.57257,1.53284,1.62647,1.58461,1.58989,1.52412,1.52347,1.98744,2.0136,2.16048,1.73531,1.61836,1.87171,1.80467,1.60812,1.80565,1.87643,2.01579,1.82999,1.64451,1.52039,1.81901,1.33938,1.41384,1.29138,1.00071,0.968778,0.797584,0.937892,0.898646,0.897319,0.825469,0.627618,0.702328,0.77117,0.710515,0.520651,0.755698,0.86612,0.425216,0.762671,0.569154,0.265645,0.727955,0.305967,0.318334,0.132234,0.375755,0.368815,0.109378,0.313926,0.560211,0.493971,0.388862,0.248035,0.362498,0.252711,0.40023,0.495386,0.495301,0.561509
6,-0.166624,0.241622,0.205874,0.360409,0.0734857,-0.157289,0.0315211,0.0615804,-0.235251,-0.240733,-0.397409,-0.074232,-0.210094,-0.469976,-0.236161,-0.0410867,-0.0176281,0.0128365,0.0211819,-0.0924467,0.100288,0.164426,0.0817669,-0.0874623,0.299973,0.291682,0.309343,0.0525166,-0.337661,-0.283929,-0.101007,-0.361369,-0.51534,-0.243019,-0.723105,-0.552762,-0.668808,-0.571339,-0.717057,-0.787547,-0.645128,-0.972886,-0.842432,-0.604605,-0.595652,-0.313797,-0.140597,-0.375651,-0.0263907,0.277995,0.23934,0.0185217,0.0377838,0.238888,0.155821,0.147669,0.145541,0.204738,0.362435,0.304097,0.312255,0.098365,0.137352,0.184658,0.400178,0.369226,0.298463,0.320804,0.448887,0.201154,-0.0133251,0.00633419,0.378268,0.408257,0.509937,0.639426,1.09337,0.730037,0.564544,0.154585,0.393709,0.317384,0.23333,0.310894,0.138562,0.24976,0.591361,0.0646066,0.0479237,0.205375,0.056031,-0.0372376,-0.0160186,-0.0397658,-0.0716649,0.310575,0.298317,0.0967485,0.0705501,0.0395465,0.169908,0.113478,0.178974,0.51864,0.517544,0.741172,0.830445,0.805351,0.688288,0.487864,0.450751,0.44953,0.71513,0.511068,0.339072,0.476551,0.225679,0.221579,0.350547,0.583148,0.304073,0.273985,0.338809,0.196478,0.104379,0.405075,0.439181,0.523934,0.607199,0.436858,0.549183,0.795907,0.973946,0.725793,0.718848,0.56235,0.576458,1.04244,0.954185,0.779399,0.851837,0.983985,1.05296,0.871163,0.780891,0.9909,0.730478,0.781384,0.836336,0.685747,0.88789,0.869383,0.711698,0.739076,0.543039,0.717019,0.600468,0.907209,1.17922,1.25812,1.07553,1.0208,1.46909,1.38279,0.950202,1.07596,0.976323,0.692923,0.837462,0.978181,1.31595,1.11185,0.914156,0.881668,0.781531,1.16131,1.05072,1.04339,0.997316,1.00533,0.829834,0.764831,0.830088,1.09473,0.927082,1.20573,1.25092,1.27699,1.37088,1.4456,1.52585,1.49989,1.48872,1.41877,1.54466,1.54734,1.5898,1.64969,1.67541,1.54967,1.51968,1.60518,2.02186,1.93035,2.00848,1.83829,1.73841,1.86545,1.5167,1.81767,1.9142,1.84468,1.94945,1.89685,1.64131,1.71821,1.47222,1.57167,1.60382,1.2738,1.19932,0.933762,1.09392,1.06083,1.04802,0.754336,0.746611,0.707888,0.596561,0.838359,0.727368,0.600996,0.817019,0.524631,0.511912,0.627323,0.437795,0.55768,0.542897,0.563765,0.307999,0.129973,0.353292,0.21777,0.0846285,0.3263,0.465328,0.497667,0.424266,0.160728,-0.00230521,0.320282,0.490977,0.250224,0.415508,0.312559
7,-0.263386,0.100623,0.224534,0.141081,-0.0448112,0.141904,-0.0418578,-0.445943,-0.40466,-0.377327,-0.251678,-0.245731,-0.387584,-0.404727,-0.430714,-0.00765953,0.0290581,-0.152353,-0.0833821,0.152581,0.076347,0.277954,0.201084,0.0673633,0.167474,0.139165,0.1718,0.0168816,-0.160944,-0.0548298,-0.157088,-0.223521,-0.551716,-0.44862,-0.571172,-0.780547,-0.617289,-0.675815,-0.712989,-0.390791,-0.606906,-0.85773,-0.614836,-0.596254,-0.510352,-0.275417,-0.0817328,-0.0200842,0.0801728,0.0918372,0.224888,0.0753087,0.0356305,0.205934,0.208893,0.336155,0.0137853,0.437488,0.356431,0.073165,0.354406,0.436715,0.0688495,0.173179,0.149153,0.344637,0.267623,0.313194,0.343294,0.204872,0.0487937,0.0489068,0.476912,0.635486,0.678822,0.592172,0.405488,0.436359,0.416512,0.147249,0.351881,0.378573,0.413137,0.287169,0.124814,0.325678,0.383309,0.329579,0.128906,0.212807,0.250014,0.251559,0.0929508,-0.232853,0.071245,0.0928259,0.0256657,0.241763,0.0664948,0.232332,0.163393,0.176246,0.462308,0.341771,0.384342,0.64067,0.933927,0.893505,0.532737,0.421167,0.415203,0.489148,0.53124,0.183277,0.447522,0.35369,0.429627,0.0869396,0.324993,0.381164,0.539888,0.224561,0.213078,0.462564,0.360816,0.503541,0.419324,0.412672,0.391371,0.58387,0.768432,0.622073,0.883026,0.811157,0.670181,0.738766,0.781191,1.06761,1.26265,1.01576,0.721206,0.968125,1.04771,0.980299,0.733915,0.996852,0.922408,0.816904,0.802063,0.749984,0.670883,0.832735,0.832637,0.453035,0.624417,0.382994,0.638887,0.804343,1.14766,1.09866,1.51685,1.10293,1.36156,1.31726,1.05462,0.962981,1.07132,1.23017,1.01567,0.878075,1.19521,1.15975,0.96976,0.958032,0.932834,0.952566,1.06186,1.0482,0.957892,0.846875,0.961759,0.660301,0.830081,0.834073,1.00172,1.11877,1.13568,1.4519,1.24915,1.43737,1.55365,1.28157,1.55108,1.4327,1.37036,1.09276,1.50316,1.55563,1.61524,1.64466,1.72749,1.86723,2.17089,1.95478,1.85941,1.9509,1.83767,2.00769,1.91697,1.89321,1.76753,2.08913,1.79923,1.96595,2.00257,1.73631,1.79646,1.72953,1.54005,1.39993,1.31197,1.33326,0.896622,1.18082,1.02933,0.976862,0.858042,0.794109,0.672518,0.778452,0.806385,0.688812,0.633522,0.582565,0.826275,0.549897,0.636649,0.825079,0.644412,0.499011,0.227001,0.271773,0.291305,0.389057,0.142678,0.490883,0.304182,0.374189,0.224766,-0.182946,0.0277018,0.277669,0.33304,0.173282,0.607217,0.303784
8,-0.135538,0.00654751,-0.0362406,-0.0685432,-0.108181,-0.0363222,-0.111847,-0.456566,-0.515134,-0.533103,-0.0989689,-0.214627,-0.11952,-0.296263,-0.431982,0.0175971,-0.0532591,-0.160748,0.0890184,0.00697237,0.335547,0.447076,0.231887,0.39437,0.241067,0.284748,0.129353,0.0822209,-0.0198314,-0.0690542,-0.426738,-0.087156,-0.379929,-0.397064,-0.696057,-0.602952,-0.642444,-0.429256,-0.649985,-0.686609,-0.611973,-0.640128,-0.572598,-0.566456,-0.296545,-0.161016,0.0256098,0.0467001,-0.0355081,0.191653,0.210197,0.211878,-0.170666,0.0331295,0.301989,0.281237,0.450083,0.276619,0.26836,0.305077,0.353517,0.188428,0.277282,0.201797,-0.0138265,0.472545,0.232706,0.182593,0.081611,0.129179,0.138803,0.293229,0.314481,0.523218,0.681474,0.437609,0.600459,0.594443,0.419267,0.369685,0.317486,0.363248,0.164814,0.111013,0.435341,0.339955,0.332433,0.229368,-0.0640994,-0.0773846,-0.116795,0.201521,0.191865,-0.0840979,0.107331,0.0271512,0.108948,0.0505373,0.176765,0.0480535,0.210016,0.30717,0.287748,0.565429,0.325328,0.624498,0.813928,0.896842,0.839074,0.627341,0.278878,0.350831,0.472829,0.337354,0.550714,0.341137,0.484615,0.414089,0.549756,0.339458,0.366958,0.354383,0.350336,0.406476,0.390609,0.251377,0.657341,0.588953,0.346669,0.624839,0.649047,0.767467,0.673549,0.735865,0.833317,0.934924,0.91634,0.934052,0.768441,0.722357,0.887439,1.13367,0.935057,0.909704,0.711533,0.962,0.812695,0.963892,0.781602,0.778374,0.817565,0.621108,0.820396,0.821783,0.760745,0.403589,0.719942,0.694599,0.819711,1.27931,1.14371,1.06878,1.13544,1.2173,1.1986,1.21775,1.14664,1.10528,1.11143,0.978639,1.06305,0.863609,0.773791,0.794747,0.635326,1.00321,0.859512,0.830979,1.04786,0.929348,0.74489,0.434398,0.720007,0.927457,1.26523,0.868624,1.07551,1.02494,1.18871,1.49127,1.52063,1.19013,1.30943,1.35463,1.56853,1.01929,1.31861,1.57241,1.70275,1.72177,1.82236,1.8525,1.78477,1.98372,1.80078,1.60663,1.66019,1.84379,1.94323,1.9227,1.75369,1.836,1.71494,1.62122,1.90015,1.74119,1.65297,1.53495,1.72957,1.50534,1.23236,1.28186,1.2131,1.14644,1.03416,0.985461,0.80287,0.863782,0.899555,0.860566,0.680706,0.730462,0.609223,0.785606,0.766942,0.503341,0.509017,0.881878,0.635228,0.370994,0.272371,0.355984,0.224332,0.243964,0.339505,0.230292,0.380895,0.164596,0.100451,-0.140625,0.00097412,0.265525,0.383212,0.32893,0.202704,0.274224
9,-0.182426,0.0216061,-0.0657882,0.124645,-0.167709,0.07715,-0.190287,-0.253219,-0.478373,-0.331618,-0.263936,0.0802849,-0.329411,-0.421221,-0.258464,0.0375115,-0.29705,-0.0876791,-0.0172474,-0.0503832,0.0406833,0.293077,0.367676,0.0918137,0.169521,0.18253,0.318514,0.096008,0.0212119,-0.0554183,-0.140879,0.0555431,-0.348595,-0.437552,-0.630629,-0.782081,-0.835618,-0.824704,-0.625688,-0.640543,-0.757502,-0.576689,-0.567784,-0.345657,-0.566349,-0.219673,-0.145712,-0.0305237,0.369326,0.418561,0.211751,0.202618,0.293604,0.224711,0.287752,0.371913,0.245024,0.288654,0.105927,0.112731,0.154664,0.190185,0.146375,0.253324,0.315842,0.0757962,0.094286,-0.0173519,0.368339,0.27384,0.319474,0.279601,0.163669,0.248864,0.46203,0.4669,0.265896,0.308273,0.367267,0.328811,0.289065,0.318373,0.252835,0.0790071,0.279069,0.142006,0.200003,0.140122,0.0579123,-0.0521888,0.0246749,0.00315695,-0.11446,-0.26923,0.0182954,0.0878821,0.0755988,0.12923,0.00655777,-0.0334,0.162507,0.452946,0.394866,0.248495,0.36496,0.82695,0.82019,0.988775,0.867475,0.503633,0.368201,0.588056,0.312632,0.289138,0.518432,0.645997,0.653002,0.403524,0.602869,0.602501,0.37688,0.370473,0.291842,0.406537,0.401479,0.668297,0.612314,0.754826,0.563867,0.478302,0.497065,0.735231,0.714049,0.674012,0.826159,0.949273,0.890086,1.04913,1.00453,0.763889,0.702211,0.810861,0.836574,0.968853,1.02353,0.977612,0.897887,0.801548,0.932516,0.778179,0.737484,0.935046,0.770047,0.520601,0.781355,0.528201,0.669332,0.719773,0.946534,1.09285,1.15114,0.853833,1.06912,1.12141,0.975732,1.18478,1.22701,1.24427,1.0694,1.20385,1.12924,0.941702,0.815986,0.745899,0.481364,0.642293,0.574792,1.14525,0.948319,0.913827,0.859398,0.560704,0.868284,0.824551,1.06556,0.865971,1.37098,1.01167,1.07372,1.32913,1.21421,1.2675,1.06819,1.38092,1.29835,1.21246,1.30292,1.34525,1.48654,1.58903,1.90082,1.80675,1.73621,1.86168,1.57079,1.96798,1.84109,1.78618,2.00491,1.95328,1.90044,2.14406,1.73032,1.6964,1.91166,1.69666,1.74682,1.61883,1.38145,1.39445,1.40549,1.06591,0.964163,1.14785,0.998373,1.3359,1.15269,0.762086,0.787007,0.931691,0.849124,0.98861,0.574732,0.692944,0.664891,0.484733,0.406836,0.628901,0.566992,0.0788827,0.3055,0.156595,0.305674,0.0597538,0.197432,0.20095,0.314217,-0.00922037,0.0612256,-0.333148,0.107462,0.142589,0.319866,0.466467,0.383133,0.476822
