,efft,ymft,gwrt
1085,0.5550780805462611,0.8169297807959323,0.3361215583422512
2750,0.349078701382994,0.34626171327569855,0.8514393639509295
3495,0.610744227839045,0.9245905994098024,0.6592734252794967
1336,0.5830315504127171,0.9024181752236228,0.3985157169420255
692,0.8163772721347035,0.9088922983136968,0.7571232140266382
3266,0.7942677323464423,0.8918385521939988,0.8717892493058479
125,0.24961253790498206,0.17679873173937977,0.5729849241865057
3566,0.8357818852627342,0.9253108924311336,0.7013430524367876
2976,0.7347462251937708,0.9562460302999857,0.9521814059409639
4111,0.6887094954126517,0.9923543364875241,0.9476658490963878
3437,0.7812858811963118,0.921665153994561,0.7849148055301407
329,0.7409230073405667,0.9860045192852921,0.8665918864140476
3017,0.6678416500464192,0.9904046071508238,0.8790746347316247
965,0.7219013929021555,0.9929945969509298,0.9190888547204663
4211,0.7796375787372006,0.9999999999999999,0.8064612575958252
1509,0.767574413238571,0.983581405882563,0.9653755268813893
2755,0.826680612170923,0.9445050837702486,0.7377560570116282
3096,0.6297199491829156,0.8695809869887493,0.8717193214023922
2042,0.8212171162894034,0.9999999999999999,0.7328191666549431
330,0.5565872855583328,0.7195505916449415,0.7389196891488949
881,0.5266173694924671,0.85242847728693,0.7857828330312506
2970,0.7191557680668078,0.9999999999999999,0.644709505706079
4376,0.6753214620860147,0.7156494301511592,0.6633626849738625
197,0.3476700703482374,0.29953632201014535,0.7537301266508682
2030,0.7400948522534244,0.9855600831657473,0.821679882264243
953,0.6665709983413218,0.7336278077379564,0.8243667602202187
1502,0.6680298373347268,0.9537360730578056,0.7217576757552151
1394,0.7599995084608181,0.9841314168657548,0.8521272261448742
4534,0.5987532961840282,0.9309336053305087,0.7365479319546104
3389,0.6982090227538739,0.9757654603319476,0.7339330260888952
3987,0.6114903822456484,0.7244479030618413,0.9449863650588541
2784,0.8581913199754317,0.909304380845995,0.9391767374989592
1195,0.8432675764762138,0.960709122519629,0.9335019588768974
2036,0.7234591614739957,0.9094780685248977,0.8918446943200578
3196,0.6364774672526582,0.877362876131737,0.6425893639273597
354,0.6958409233405448,0.9999999999999999,0.27455231485211784
2752,0.625563883472327,0.9939056058549774,0.713512493103001
1861,0.8006367926486556,0.9242789832800066,0.8587407553357962
4097,0.5446497002914278,0.6546816492155957,0.7337164295033998
4537,0.6163424390843032,0.8612201389160866,0.8824916615060432
690,0.5891605371950707,0.9910499760753734,0.83884873256783
264,0.5856441098847377,0.6447865599792936,0.8052283549857968
162,0.1948765062684129,0.02558998469164475,0.8763322563686688
3029,0.8906312427933022,0.9999999999999999,0.670663835504284
3482,0.8601100785282442,0.9700695261561724,0.8458749769290459
2477,0.7475157883367763,0.9734087569240933,0.6715439969701253
4096,0.6007961554818565,0.6726395929578158,0.7451267236735335
2204,0.9242424156009145,0.9819432926756587,0.805333773617724
3442,0.391201267448985,0.7118998196713217,0.62787560830131
3432,0.799265178110501,0.9999999999999999,0.5394639804000068
430,0.5546567298656268,0.9999999999999999,0.38335501019678264
1024,0.8544867250098974,0.9489954211159942,0.8694158927675513
3113,0.8170267663181557,0.9999999999999999,0.5723935033757792
2354,0.9131575783137856,0.9999999999999999,0.6776472879987492
996,0.8134030760523788,0.9999999999999999,0.646523490660627
4226,0.7387730737776731,0.933588302305108,0.7943167009704857
696,0.6573734650669746,0.9999999999999999,0.8429179107000084
3251,0.6284300847549943,0.9999999999999999,0.8670951919278418
505,0.7850089153179937,0.9026122967471021,0.6917140236223205
3668,0.8243502023168788,0.9828287592739854,0.9321799640999588
713,0.8329657855513374,0.9999999999999999,0.7789178310459552
4005,0.6999180310878529,0.933969734070541,0.8419048246641572
3169,0.26051068540036837,0.2520616897767771,0.7552238196038741
4134,0.5515386533170478,0.9369684007621822,0.6254380440503355
3224,0.5078655861787119,0.9999999999999999,0.2095093657866397
2816,0.8424579640442283,0.9581497834863885,0.7142831693036948
689,0.7590719578417274,0.9884531749937419,0.6858014493525837
756,0.7200747041374848,0.987720962229741,0.8174493668130678
1563,0.9082334082119937,0.9999999999999999,0.6954742302896826
4435,0.8399500445949838,0.9487434036995473,0.8535176832004121
370,0.8874042864074559,0.9999999999999999,0.6821052767478777
678,0.8919592894830634,0.9999999999999999,0.5506350490213057
585,0.6620795329908059,0.9999999999999999,0.7480257964579935
2945,0.6433455990974498,0.9698362397639207,0.831684106721813
4400,0.5892244305031938,0.6564355542084354,0.6952666468335678
1735,0.9158373876963787,0.9999999999999999,0.6475956168777863
4367,0.5513286596092938,0.6447218528048005,0.9685037024073377
2867,0.6941481783186586,0.9999999999999999,0.9182669309324243
3740,0.7742119062195297,0.8745344914782353,0.6217273580714853
4404,0.5811313125676955,0.9999999999999999,0.7440445333107779
4112,0.48232569240651124,0.9999999999999999,0.500161186636803
68,0.1880928455900358,0.0604807743064838,0.681340452550294
4077,0.14804959805885642,0.15335600354867762,0.5022611737548213
2486,0.6644646842202012,0.9495965167106278,0.8181378119095413
934,0.7729861072586525,0.9914722755299602,0.8414423105212483
4573,0.7258144085643566,0.9746841693897602,0.7909000297820274
1999,0.7060082341131727,0.9999999999999999,0.3684933609440211
1940,0.5640792024831033,0.6941359974525806,0.8171502736593088
1837,0.06003185027010105,0.823809175136779,0.12016683442129217
1647,0.7925295329060281,0.984684833489709,0.9408548065715747
3313,0.9106974216546434,0.9999999999999999,0.6929213618975827
2006,0.6641751015744256,0.9618721488401237,0.7534766892006921
4273,0.7984629414167678,0.9743010348039457,0.8046662242534754
2571,0.5770517734636577,0.9744866422255182,0.7428706906616707
2578,0.7375191563488309,0.9592072349432365,0.897084002795741
2332,0.8760049249380536,0.948784271388701,0.6673529159582157
1471,0.6364774672526582,0.877362876131737,0.6425893639273597
2372,0.8832281698402918,0.9656745467517848,0.694979144728572
2499,0.8101841883768665,0.9276454591740299,0.9366864413927003
2446,0.6329432140336754,0.8221506280852976,0.7730804554380335
128,0.6304774343611991,0.9999999999999999,0.7716896889255211
1510,0.7704337029061604,0.9467749433386518,0.9106285866927613
3737,0.5451464511798897,0.8156679908933165,0.7366782033747141
385,0.7110048732257365,0.9582996316799514,0.7562834401886853
3956,0.6891308961947501,0.9999999999999999,0.9103713506548023
2788,0.7401012628790918,0.9426983913455856,0.751587654748836
460,0.8884502376974522,0.8846271078787796,0.2436982878412819
4156,0.6491340312988326,0.9741682148141967,0.878792787674568
1989,0.5359518715580628,0.9999999999999999,0.8320323289108285
1377,0.6975278486837874,0.9641420084085269,0.6741503385144256
3337,0.7036993418513987,0.9451725893597566,0.9061818114554097
398,0.7655765990603197,0.906864239239452,0.7697118738389443
2955,0.7402181058977374,0.9889844549527381,0.7874719793342637
680,0.9036212652217058,0.9867043784620465,0.6944739009764362
4301,0.8419500752888683,0.9999999999999999,0.8335635891444364
516,0.5859056537738289,0.9999999999999999,0.2716873787912466
3443,0.5028568429975951,0.49605711940687336,0.8001789699594748
3001,0.5309189494987553,0.9172701745901736,0.43060695158880957
2316,0.800699160942581,0.8973386620259133,0.7081854362246247
4506,0.8046027557219785,0.9536952053686519,0.9172865057177151
3796,0.6320154072741847,0.909615996975791,0.7016514637123308
2534,0.6870558455433083,0.9857507990484639,0.8606427276256403
2596,0.8046233274067719,0.9753652975423192,0.8880184202680252
2025,0.5312632231723297,0.7119730409477215,0.820585751423468
2262,0.6758769489710447,0.9999999999999999,0.704008095957289
363,0.785662777300511,0.9849198227023418,0.7079296096544399
1279,0.7352645543597544,0.9982835570555509,0.7062011035341929
2566,0.6209420243407305,0.7448732335367066,0.5336708584109107
510,0.6136168110385455,0.8879748527486074,0.8835992456119133
188,0.5952511267702453,0.8361648398242006,0.9485058111489957
3555,0.655185944750812,0.9999999999999999,0.7798254991174789
1113,0.5579972883678249,0.653125271386998,0.8661538274904612
1821,0.938467952457683,0.9999999999999999,0.7314197216009697
4575,0.5322195753598508,0.9984334052491138,0.6952712160604961
2193,0.39284015950832807,0.9999999999999999,0.6792324379578714
2153,0.7761449484418393,0.8614329914637614,0.8564083621230278
2016,0.8488392172418594,0.9622246326590732,0.6711415800659897
181,0.8198982282817523,0.9781255693805649,0.8075412399341626
3771,0.6642440240913244,0.9811106135091551,0.8360660968491114
3774,0.8141515971077361,0.9133536877129588,0.6772154012763787
2403,0.6110850373215541,0.9999999999999999,0.5759124763908376
2478,0.4437402116218977,0.8572559730681927,0.299500466798994
1554,0.8172064963107796,0.9999999999999999,0.7902958976823289
2709,0.6908873738587383,0.9950430898697512,0.824342995432745
3839,0.6650595870404111,0.9999999999999999,0.6794928623105074
3954,0.6714264468925485,0.9236795905057545,0.8059641953823353
4515,0.5246646928769595,0.9999999999999999,0.41551661649656424
3644,0.7260443979295755,0.9944453999158805,0.8848998804075396
3866,0.8444554398158673,0.9364422292643303,0.7773133356675439
2063,0.7236771771179334,0.9689524759859754,0.6517194773436266
4432,0.49562727868952405,0.6591583639982902,0.7521092966561949
1125,0.8770107876403873,0.9999999999999999,0.6795179602203174
2295,0.7245216957968169,0.9999999999999999,0.8099512576023331
2966,0.8056842420695679,0.9999999999999999,0.6898312111973726
322,0.4724855904839379,0.6902995431332916,0.8932478190969464
2991,0.7951450276686872,0.8934460146340383,0.8845207668866482
974,0.807634470000912,0.9151331350115196,0.6903449523786549
325,0.8202360665443741,0.9239792868928806,0.18861877200929356
2334,0.7676402491572426,0.9040869391973926,0.6602860828431127
856,0.6639953549373506,0.9656030282957663,0.6598364761517199
1411,0.7913472645075063,0.9999999999999999,0.7287726523643763
1356,0.6993887049444122,0.9269438971768938,0.9225291088630911
977,0.18589226714845897,0.9999999999999999,0.14072584208656813
4319,0.6492769031504534,0.9999999999999999,0.8361441205342741
2502,0.6889015313749306,0.9891138693017244,0.9009837916829677
1215,0.9122431817710955,0.9999999999999999,0.6131992285882397
3963,0.7406519871140759,0.9944811591438899,0.8083847911866409
1875,0.17640690232773626,0.05559367981187224,0.6727829065620115
1347,0.6032930938107192,0.796805849528574,0.220802118985013
3409,0.8203002845219808,0.9428737818448695,0.9240026060050524
2277,0.8165642060279071,0.9720890711285101,0.8424412982591827
4260,0.5071850799417587,0.5774979097879819,0.19911442097036514
1194,0.8582751978247841,0.9872339556006614,0.6557292561155823
490,0.28097827673564846,0.331818390800683,0.7076592806261934
1949,0.9619658126233367,0.9999999999999999,0.6526221875501947
3479,0.3650058932203858,0.9999999999999999,0.6252725120497691
631,0.9543294344661416,0.9999999999999999,0.17444652242216663
2910,0.38628650324057634,0.9870040748491725,0.5555494385246436
603,0.7579765720682589,0.9999999999999999,0.6268639675332888
2713,0.7599885890019694,0.9999999999999999,0.4837850478845023
3877,0.6386255863354598,0.6553116927567127,0.9119197958080221
57,0.6314008428453052,0.6479538058886932,0.6740000922198444
2942,0.9850050090362806,0.9999999999999999,0.21974927222434115
2263,0.840936055321155,0.9335780853828194,0.750742554626777
988,0.62192442578248,0.7850206296689207,0.6719339407076785
848,0.7268021394025196,0.9952150747282723,0.820001262441642
1874,0.7453131778928074,0.8538537379461603,0.6297448767711296
4535,0.7612223104323793,0.9967748581976327,0.9639910076752407
1884,0.5097592670540795,0.8364475080075128,0.6434030909638206
3864,0.6554833721529322,0.9999999999999999,0.7163410595021884
966,0.870692309724732,0.9999999999999999,0.5812016789853298
1787,0.6036807712671336,0.911727494248724,0.7832400848965158
3845,0.7378573144818087,0.9955386106007379,0.8221227940461464
3044,0.5679100325645451,0.9043049002062115,0.7040793963890257
3589,0.7049773979841109,0.9999999999999999,0.8061551547095964
1120,0.765660479414798,0.9999999999999999,0.7709530970907037
1013,0.703386989765063,0.9325836382800831,0.7161035948118308
1333,0.8482112118420649,0.9534057259038143,0.7112160279256179
132,0.6293377947817612,0.9971545871426845,0.8993096144467758
3620,0.8606466096835427,0.9532984482197865,0.9578801078378467
18,0.18752336151598747,0.10431988502556777,0.6307072845301198
2527,0.6334099333109996,0.9267446671922704,0.7332031648585455
3968,0.5177722448906715,0.793393397484253,0.7766154241910352
3055,0.57113190612377,0.9999999999999999,0.6323523675535225
864,0.5004966368718607,0.9963389361799949,0.6702672068126101
2643,0.79939266941699,0.9813575224644578,0.6454119917816799
4031,0.7501594196489748,0.9900470148707302,0.9393076813620784
4116,0.5681456936383021,0.6995305324208486,0.9016720624757695
1809,0.7895654950776888,0.8943910799457141,0.8747236998596759
2451,0.677206258180676,0.9999999999999999,0.7256035012140092
2825,0.7819546885835212,0.9999999999999999,0.7881953592279365
3585,0.6228892750244853,0.8320882878311345,0.8664857736251943
3490,0.8074420836508321,0.9715560883491324,0.9190871709811304
3107,0.7997984645427315,0.8872545597272762,0.8920592158883502
1786,0.7301449390100588,0.847614604068719,0.9291468529239224
1063,0.7596666738058214,0.9928856164465202,0.7695730586292475
1348,0.5557477926396449,0.9758233562249151,0.8204705915553387
1360,0.7425616320518748,0.9603549358802984,0.6402467095068864
2551,0.7038524230685016,0.9928856164465202,0.812803327683276
3770,0.6855747758800329,0.9873071768770615,0.72554514500822
4294,0.5625547034589408,0.9999999999999999,0.4972521873850866
4468,0.7326608481831017,0.9999999999999999,0.9359617616844891
37,0.3018400287167259,0.9999999999999999,0.5729568741229278
2634,0.738981185327885,0.9999999999999999,0.8500799246515072
476,0.8730364007933252,0.9999999999999999,0.5029162665798945
3609,0.41408985792678377,0.3948125279901099,0.610219673656053
1217,0.5649885226244403,0.9999999999999999,0.6863135687142277
1918,0.8595347027066719,0.985961948775757,0.7445495617517752
2813,0.7920054856768727,0.9801655481974795,0.789069246759007
234,0.5071850799417587,0.5774979097879819,0.19911442097036514
2779,0.6624943817302601,0.9999999999999999,0.8014415568616928
882,0.8175742339524458,0.9999999999999999,0.638702748192757
79,0.6725151692735166,0.7439724415549472,0.9192861508338384
3631,0.7452182202719407,0.9999999999999999,0.8298308074238852
4205,0.4516738150833386,0.6660156216741789,0.8572699539593964
2689,0.7019081624821014,0.9999999999999999,0.676612365066017
2978,0.6296654822692848,0.9815175875803092,0.8235025418522111
1917,0.5629284936682662,0.9812451363192857,0.6966369321753447
17,0.6012405147358274,0.9235842325643963,0.7858133795988957
3230,0.8343944628983951,0.9577121586483691,0.7641434750278566
1992,0.33978052340378795,0.9586742521638588,0.5441542518541684
4194,0.8696827750391082,0.9606086561171266,0.9599773579784903
3062,0.6663733026015076,0.7980795591738595,0.6792310444146443
2218,0.74282345029783,0.9405136727962523,0.688286973746352
3386,0.5071535237056534,0.9999999999999999,0.6182609108527781
3038,0.6946050232959925,0.9999999999999999,0.6936129047510793
2185,0.3860362665038912,0.6536139808364593,0.551863624767081
2054,0.26031068688895964,0.02578240339474258,0.6116686583680218
1241,0.4652116246481093,0.8299086777429455,0.7759648072047918
3564,0.6178372280475425,0.9928004754274503,0.8656108135010154
2132,0.6244845669028952,0.9646903165713371,0.6452383847357901
3750,0.8589637672613101,0.9353098537107011,0.6797571483084324
679,0.8541077068158595,0.9514832416932165,0.6704128150496196
49,0.48236518748242874,0.9999999999999999,0.7662796176538518
2720,0.6989295049668361,0.9975070709616337,0.9350484946429352
3775,0.7250590823832633,0.8489325870439207,0.67773765894742
3315,0.764426812684262,0.9999999999999999,0.5734777968475733
3345,0.6197631761237562,0.9995640779823619,0.7135401302917619
3890,0.6665532537913054,0.9102732856430104,0.5590037765041125
2690,0.5883141857519015,0.9999999999999999,0.7659785313943368
906,0.6755086486696452,0.823543535157281,0.9505575736804297
1412,0.5651727851794074,0.9431445302855118,0.7697810908733984
487,0.21942014331116755,0.08285583411804964,0.7585104015265471
492,0.7149517929883832,0.9457498454690504,0.9181865063964225
827,0.7380546146510053,0.8781989609390032,0.6524963143185138
3602,0.2822013192237022,0.9999999999999999,0.4879458728868509
2276,0.8216020757685941,0.985362556001505,0.7039267675867134
3690,0.7856483995331757,0.8152865591278834,0.6726741053837768
1551,0.7757610057023886,0.9384975334646776,0.7409750491494393
2730,0.8754891663836065,0.9999999999999999,0.5697388039245828
973,0.36124328288746776,0.3328128379034193,0.6334795276270142
2764,0.520975897023,0.6331665136966357,0.8468175345307576
3427,0.6747191467232817,0.9999999999999999,0.4881906884304792
1000,0.2610328060155277,0.18213026235353602,0.8933193832293909
4401,0.8333910712865803,0.9343085953264391,0.8118743546934841
770,0.6984313205880522,0.9943296081299454,0.9180683257288174
4007,0.8138784063188939,0.9322839418929573,0.9308253286117039
1277,0.596682907832251,0.9780557537449276,0.5364929276602912
540,0.6886712394167575,0.9999999999999999,0.6274597304875722
4457,0.8018092663623143,0.9999999999999999,0.9663348645859673
1047,0.6643732870326456,0.9999999999999999,0.8104515989113146
673,0.5750252360983884,0.8193426772763727,0.852813725211083
2388,0.8280713537076466,0.9999999999999999,0.8850570854074933
2877,0.592163602235151,0.7980693422515713,0.8074434793654193
1720,0.6808580056010421,0.9937795971467541,0.8481031969370132
4344,0.8605045555348404,0.9999999999999999,0.6499032331752286
1711,0.5161689604904985,0.839081771137535,0.7621241807478643
1930,0.4617002072242431,0.9193033421255624,0.773917999254873
50,0.7014760368438541,0.9613919534925696,0.8914784628903121
2090,0.5909844902885185,0.9679988965723928,0.8862680747022516
265,0.5870188416302823,0.9705701553483032,0.7664510482908562
433,0.7797306008591164,0.87435739815857,0.7558177621122395
2680,0.8812587592310842,0.9696199815754835,0.6547764986344164
4320,0.8391995488212262,0.9999999999999999,0.8738985256015572
2687,0.6078382897831874,0.9999999999999999,0.8363336668329022
3237,0.8426683534193967,0.9751371196112121,0.8336311821518259
1329,0.7595977518573801,0.8662094026335819,0.6905597212345167
203,0.8857594951860551,0.9999999999999999,0.8494716122779984
753,0.6753673632567762,0.9831676205298835,0.7575998837801972
276,0.7563194907038616,0.9834775338392979,0.7183006376836316
2510,0.6955411062485976,0.9417260809078075,0.7834787815325164
3971,0.6525531420388927,0.9999999999999999,0.7656211913078317
686,0.7306928739069475,0.9668324646111354,0.9518534524792772
3784,0.8785468321550188,0.983426449227856,0.8937584373806744
3923,0.45730544771187076,0.9999999999999999,0.7850133994432129
1075,0.7444301502977863,0.8366688746570946,0.9260644470501802
1268,0.842902375815649,0.9999999999999999,0.6842449471103829
752,0.689077836987842,0.9045671345449467,0.902036271606474
1220,0.7625575052476875,0.9810561232569502,0.8885701579656726
429,0.6268077376331097,0.9999999999999999,0.7869430911806687
220,0.7037330513388996,0.954500639409053,0.8894710046590804
4124,0.6419043531993246,0.9780847016914113,0.4264600363306139
830,0.39709750775331454,0.9603072569096193,0.5293502692569987
3520,0.6908607501445873,0.9952985129269608,0.9383870969108437
1678,0.4445153419466177,0.7189120340019174,0.7435414618083558
176,0.7616339525214068,0.9816044314197604,0.7904069249557593
3496,0.7521736333875745,0.9639342643219965,0.8495507915144416
1256,0.7150800175676398,0.8990874585576089,0.8450891491661925
2560,0.6587829772341399,0.9971273420165819,0.8447470254759526
1689,0.748353614625708,0.9298846679755678,0.8997079706220543
1525,0.7272783980279239,0.988671136002561,0.8210356150811635
792,0.5608671316025428,0.6777770020484929,0.7017016644647496
3723,0.6862550067595473,0.7445275609992831,0.8766302184876509
2587,0.5619358954043053,0.9863382720800461,0.829706668095425
1650,0.6012612062577972,0.9999999999999999,0.8348395766543062
2782,0.6906695444785006,0.8277477986789518,0.8183359079212658
933,0.7274996323277739,0.886873127961843,0.6692687141681541
304,0.7944853651505989,0.9731397113038326,0.6848856041875355
2918,0.5880115197051731,0.9433795194981446,0.689115999725076
1402,0.7977130473036808,0.9999999999999999,0.683544404099343
1391,0.7539949501508908,0.9875932507011361,0.8637294649372891
368,0.6963694673518096,0.9999999999999999,0.40542341974583085
3915,0.4227693075015331,0.44608615249437633,0.7362391892628526
1667,0.6916578753991643,0.9471291299779824,0.9132925561367726
3526,0.8732363284507859,0.9545142619721044,0.6820075711678624
3448,0.6261561843312119,0.9668069223054144,0.781832608150036
479,0.65593889784493,0.9948915388558067,0.85480377556639
3847,0.921576757818862,0.9999999999999999,0.8474735763917798
2414,0.7196239083476378,0.9533495328312284,0.743962520624093
871,0.8563249349902698,0.9575895555809085,0.8545419099605442
3579,0.7763846331115857,0.9255033111342316,0.8642066209129131
4569,0.7631122726817051,0.9780438340022578,0.8369275580648112
2704,0.6396262439190382,0.8054272291195909,0.6387405453991675
2145,0.8212292382506422,0.9999999999999999,0.7741390979265868
3164,0.7294923139028623,0.9999999999999999,0.8757622180246958
604,0.6516629451224106,0.9476706268592671,0.78159359704652
2889,0.8295587095005624,0.9415592045104305,0.8302543395399955
3503,0.7236614942039975,0.7694244977956989,0.7823209268774209
2512,0.8165723031110944,0.98903553956418,0.9425057872087526
4548,0.6957366229953977,0.803518367472044,0.6386654660792124
1866,0.6713498475601881,0.981795147302477,0.8437203792651897
3204,0.24088720831370647,0.5048555923175554,0.545656629290002
3797,0.5527596297077574,0.7918983211893859,0.21519685005601652
3436,0.8776803880841996,0.9593315408310784,0.6641444664842373
1584,0.5341747761062717,0.7143331499963387,0.7837922405881277
2362,0.6991029582138569,0.7517100573680185,0.7642825846455055
3789,0.6927970138209193,0.9906855725137546,0.9378122132970228
3003,0.9266183439516874,0.9724415549474593,0.709313764697451
550,0.7756932853102997,0.9943313109503268,0.7739323305015915
1985,0.8090426799599376,0.961534990404607,0.7603325514230903
3533,0.8757725961554793,0.9654855336894498,0.6740026719520804
4494,0.7252891947672876,0.9872952571343915,0.8066247296520279
3523,0.7646673216433605,0.9904744227864611,0.8236816206217379
1260,0.5268381234895779,0.7910724533044079,0.7087148828788072
3320,0.4923993977697875,0.8360218029121632,0.76806547765003
2925,0.7130380340514558,0.9999999999999999,0.8247921173825403
2381,0.3778529022063798,0.18568575130989462,0.7818818400323762
897,0.6664116797495142,0.9999999999999999,0.8827689790661593
3412,0.46957283037597974,0.9784814588402769,0.6183257861288458
2138,0.8204382182180078,0.9693815867220877,0.8865585459720244
4358,0.8165862134416905,0.9205906743338993,0.790782475549433
2418,0.7541836554060518,0.9242500353335229,0.7109969878045168
3637,0.4687830342529574,0.9999999999999999,0.6982775593242796
2146,0.7647150511068191,0.9999999999999999,0.8619871490261184
3741,0.44719071418427914,0.5125080671115568,0.654179078403125
4415,0.7164928067426904,0.9640704899525082,0.8711153623894494
1020,0.5315657631949132,0.9999999999999999,0.7806354095704566
3382,0.6030150842577339,0.9999999999999999,0.7272235434199068
2934,0.5754137225263799,0.7127444185804946,0.7203584966336016
4365,0.7662880087148017,0.9874621335317685,0.815900527780318
71,0.7625083949712231,0.9436128058903962,0.8218104098269672
3316,0.5519800118756487,0.5208944574899405,0.782829986912845
3830,0.6581074586390071,0.9843783258210573,0.8759112142419869
1270,0.745537514452619,0.917181627930341,0.9177411469058803
2125,0.5928835509606826,0.993466278196577,0.7883547146987433
232,0.32953330272093995,0.23643150149592762,0.8939320865753431
3304,0.6709219090961468,0.9999999999999999,0.8351822044818902
628,0.49835300791100223,0.9633825505184236,0.7205265880739116
4531,0.8160750230827433,0.9999999999999999,0.6962222190824194
2944,0.6760454805976978,0.993265345391572,0.9288782446218276
381,0.5516122690071873,0.7890358801282563,0.8174929784587948
2637,0.7405949246456963,0.9999999999999999,0.8486595601235347
2979,0.6513836335490765,0.9451419385928913,0.7862142753387926
3168,0.6256891446473208,0.9283878888603193,0.9219446000147091
3985,0.8988722974735842,0.9999999999999999,0.6284046103956749
1296,0.6742073198935438,0.9936501827977678,0.6171990598355859
1022,0.7516165285675781,0.9667524320532096,0.7923215338669092
2474,0.7140221447896741,0.9999999999999999,0.9561057756722262
919,0.9211919177981694,0.9999999999999999,0.7113488387615654
743,0.6182314590690375,0.9909886745416433,0.5294081057303621
2355,0.7968383046393425,0.9867656799957768,0.9176638135723862
4241,0.2564785266969861,0.6666626934191099,0.18840564912015
1111,0.391709229795278,0.3882226131141008,0.7176957410929405
4141,0.8166643784621653,0.9525372875093016,0.7257320054452199
1669,0.33577763531416494,0.2702392973481976,0.8094940729402584
2360,0.679690710995941,0.9729030192708182,0.8439707242015368
2272,0.57206840769258,0.9778786604252624,0.76081092842801
1632,0.3315888319458006,0.28616918201617325,0.7224371295852436
1083,0.6559746858736241,0.8820183870544783,0.6596663886961929
3738,0.6128572542796741,0.9999999999999999,0.8408839915307129
534,0.5007160625502295,0.7015636999562375,0.8890676643840496
2351,0.6353393565217028,0.9522171572775987,0.578981280035834
3875,0.8181811709473105,0.9096483505630374,0.8252941843540931
214,0.1436712435849179,0.9999999999999999,0.06841260907579316
1759,0.23651220515392946,0.09898665159103015,0.8837474580332261
1339,0.9185677184896809,0.9999999999999999,0.22446241604819128
30,0.8458880783093566,0.9345095281314438,0.7336404990730094
3342,0.8025390671828329,0.9999999999999999,0.684443386935446
3480,0.5010806767899726,0.9999999999999999,0.4940545162573087
2543,0.7871354676867738,0.8889931393366833,0.6844545552741643
1373,0.36308757055765395,0.6478856930734372,0.7371403136800498
1130,0.8186201424343676,0.9476008112236295,0.7567906325236162
1431,0.7440386763858896,0.9263410987618793,0.9970674335250813
3827,0.6422974450927322,0.9999999999999999,0.5757439150277068
736,0.6522233563838927,0.7626285416535407,0.7740279514075066
2705,0.7934403050340423,0.9170743502463127,0.7221675494247162
3802,0.3346839611745992,0.4869385162644887,0.7755313485871036
324,0.359208636925179,0.6540158464464693,0.49618431852332723
2149,0.8209501156340181,0.9732027156579443,0.9491176146818829
3381,0.702563152976943,0.9801212748675631,0.847973799952922
2549,0.6637683381856349,0.9419457447370078,0.9000304096129064
3657,0.9649807176364323,0.9999999999999999,0.22025045744924399
2821,0.601328487922869,0.8248104335210408,0.6868635584387135
593,0.36906234013860506,0.3677444952074119,0.8671798444067298
991,0.5368146070221685,0.9524998254609108,0.7857295687791399
1990,0.6973422873906984,0.7896097305967872,0.9260651500993489
397,0.50706825111842,0.9999999999999999,0.43326592009521137
3889,0.7449858750630488,0.9947059314342345,0.8890289215129623
4348,0.6932099890521181,0.9847904083533555,0.940726895691975
3999,0.7637114657726586,0.9776572937756806,0.8610575841808177
3510,0.8052877382542422,0.9668716294799075,0.9196124313944267
905,0.6793522733687364,0.9937932197098053,0.9250878204500743
2964,0.7841476631501713,0.9684041678231655,0.8448143587384815
2774,0.5577851307521186,0.6323406458116577,0.6026224545374432
3692,0.48983030355615764,0.8975140525251973,0.7225692596737188
4019,0.7124026050790676,0.9774597666114383,0.832207697285793
998,0.5736052482779169,0.7534384200551371,0.791354887494014
1049,0.9110609364403482,0.9999999999999999,0.720075085371886
3983,0.7960512743903277,0.9761417836362366,0.6895162817473734
2734,0.6759267445674823,0.8594696395640097,0.8846365597730823
588,0.23498818194110616,0.15600048360098828,0.8837294572082999
2625,0.4978839814553905,0.9985491970350492,0.7669766506274962
1969,0.873378488709761,0.9682543196296024,0.8195456166976114
2594,0.8451673687502915,0.9999999999999999,0.7263446870761969
3150,0.7331151059294806,0.9853591503607423,0.7006255104990766
447,0.6697996583000289,0.9999999999999999,0.5181138041870132
3218,0.5710572269276223,0.9681691786105325,0.8267060411115141
3140,0.731923889785819,0.9836324904940051,0.9274746310148347
519,0.6089604254643607,0.9999999999999999,0.6254607977414746
2509,0.6657211376311013,0.7485955988904421,0.7104557106344445
2743,0.5188538226245482,0.6403387931430827,0.8476733951954587
3578,0.8394622357080018,0.977110688433252,0.932561072954428
462,0.7878107163132914,0.9999999999999999,0.5006845929760653
2485,0.6174771451866049,0.9999999999999999,0.7709999379864698
109,0.8159067779760057,0.9999999999999999,0.8693797222382407
3899,0.6868709890307575,0.8933029777220008,0.8561074354311897
670,0.8394739411016291,0.9999999999999999,0.4827540585982011
3902,0.7901619899854003,0.9999999999999999,0.7107417155929354
2375,0.6158709163684345,0.9999999999999999,0.6341321630159606
3256,0.7585177664246255,0.9523022982966686,0.5910433412044167
120,0.48253748663909224,0.8747013678756123,0.7976090317937132
3129,0.713632516048878,0.9957650857114638,0.8926014866377956
1112,0.5443062631363697,0.9999999999999999,0.7082287137126178
2207,0.5427369679938238,0.7884415958151484,0.7072522115780624
