,Res_depth,thickness,Res_perm,poro,geo_gradient,ntg,Pinj,Pprod,CGtime,Sw,CGtype,time
3952,0.12015620306398322,0.6489436267147292,0.8273338012634112,0.6955117855989668,0.5066666666666668,0.42323097463284376,0.7313656828414206,0.6882882882882886,0.5194444444444445,0.0,0.3333333333333333,0.8888888888888888
4403,0.7459697606888955,0.8102533293281265,0.8753634813997794,0.7326444946722636,0.9066666666666667,0.13034045393858473,0.5112556278139073,0.7312312312312315,0.8861111111111112,0.0,0.6666666666666666,0.4444444444444445
3350,0.8266746770802043,0.4988485030539702,0.5616163641832949,0.4669034549564094,0.4766666666666667,0.12299732977303068,0.3576788394197097,0.5229229229229231,0.7027777777777778,0.0,0.0,0.7777777777777777
4274,0.036948032442174816,0.6344247521778311,0.1372706307028978,0.931223764933807,0.07000000000000006,0.052736982643524555,0.29864932466233096,0.47197197197197194,0.33611111111111114,0.0,0.0,0.0
1452,0.44988485030539704,0.08491038349854813,0.3562619071493031,0.5624798191798515,0.06333333333333335,0.49015353805073425,0.7153576788394194,0.9123123123123125,0.0,0.0,1.0,0.5555555555555556
449,0.27395614298588167,0.7045158706318214,0.4816003208663391,0.21278656764610912,0.6033333333333333,0.6104806408544727,0.09254627313656849,0.4516516516516518,0.8250000000000001,0.0,0.6666666666666666,0.4444444444444445
1637,0.07189346149994996,0.32081706218083506,0.7301714629499649,0.761704875686148,0.8,0.5188584779706273,0.6408204102051025,0.5331331331331333,0.0,0.0,1.0,0.3333333333333333
3200,0.8692299989986982,0.45489135876639636,0.4185300310839266,0.8511462705844367,0.01666666666666672,0.32927236315086783,0.9179589794897445,0.2769769769769772,0.0,0.0,1.0,0.0
222,0.9036747772103735,0.6063883047962351,0.4283565627193422,0.9557636422344203,0.2533333333333333,0.006008010680907838,0.7988994497248623,0.43093093093093104,0.6138888888888889,0.0,0.3333333333333333,0.5555555555555556
720,0.8337839190948233,0.9256032842695505,0.026070390053143485,0.08136906683887632,0.5766666666666669,0.45310413885180223,0.18909454727363695,0.7910910910910911,0.4083333333333333,0.0,0.0,0.7777777777777777
4020,0.2445178732352058,0.5590267347551817,0.9696179685149905,0.7927026154342913,0.9933333333333334,0.27653538050734305,0.12606303151575782,0.731731731731732,0.9111111111111111,0.0,0.6666666666666666,0.1111111111111111
3046,0.7220386502453189,0.3543606688695304,0.18429760352952973,0.9958023894091056,0.9033333333333333,0.03704939919893191,0.11955977988994526,0.9301301301301304,0.5944444444444444,0.0,0.6666666666666666,0.3333333333333333
2226,0.8243716831881447,0.30689896865925703,0.254186303018149,0.22796254439780436,0.09000000000000008,0.7376502002670227,0.421710855427714,0.96976976976977,0.788888888888889,0.0,0.3333333333333333,0.7777777777777777
3336,0.6135976769800742,0.2915790527685992,0.38223202647147303,0.024216984178237005,0.1166666666666667,0.030540720961281687,0.414707353676838,0.686786786786787,0.0,0.0,1.0,0.3333333333333333
607,0.5114649043756884,0.9753679783718834,0.7447107189411412,0.9154020019373587,0.9099999999999999,0.5819425901201603,0.7293646823411706,0.4557557557557559,0.28611111111111115,0.0,0.3333333333333333,0.5555555555555556
567,0.28366876940022034,0.9432261940522679,0.5805675323373107,0.5553761704875686,0.06333333333333335,0.24799732977303057,0.698849424712356,0.11951951951951978,0.7277777777777779,0.0,0.3333333333333333,0.2222222222222222
560,0.0629818764393712,0.37058175628316814,0.09595908954176276,0.11236680658701972,0.053333333333333344,0.6587116154873163,0.12206103051525741,0.6718718718718721,0.37222222222222223,0.0,0.6666666666666666,0.8888888888888888
2043,0.7763092019625513,0.05056573545609292,0.07389952872756442,0.8346787213432353,0.51,0.4095460614152202,0.18859429714857479,0.6086086086086089,0.8694444444444445,0.0,0.6666666666666666,0.7777777777777777
3619,0.3414438770401522,0.8582156803844999,0.9129650055148901,0.13335485954149176,0.29000000000000004,0.5744325767690253,0.21960980490245152,0.7606606606606607,0.8611111111111112,0.0,0.6666666666666666,0.6666666666666665
2834,0.7434665064583958,0.22589366176028836,0.27273638824827034,0.20180820148530834,0.45333333333333337,0.5519025367156207,0.7658829414707351,0.4775775775775779,0.7861111111111111,0.0,0.3333333333333333,0.3333333333333333
221,0.0022028637228396764,0.24391709221988583,0.7347839165747518,0.9170164675492413,0.2600000000000001,0.6153204272363151,0.578289144572286,0.5502502502502504,0.3472222222222222,0.0,0.3333333333333333,0.5555555555555556
2406,0.29067788124561933,0.9081806348252729,0.7010929509676126,0.3974814336454634,0.07999999999999996,0.26835781041388507,0.3511755877938971,0.5467467467467471,0.6,0.0,0.3333333333333333,0.4444444444444445
3820,0.6771803344347651,0.2179833783919095,0.26311039807480197,0.2547626735550532,0.13,0.5742656875834444,0.25112556278139087,0.09209209209209224,0.0,0.0,1.0,0.0
3247,0.8097526784820266,0.4556924001201562,0.961094956382232,0.757184371972877,0.09333333333333338,0.15670894526034707,0.131065532766383,0.1803803803803805,0.2833333333333333,0.0,0.6666666666666666,0.6666666666666665
2487,0.41103434464804245,0.20977270451587066,0.15742504762859721,0.4388117533096545,0.15333333333333332,0.5589118825100132,0.2186093046523263,0.36206206206206226,0.8416666666666667,0.0,0.0,0.5555555555555556
2450,0.1670171222589366,0.8499048763392409,0.29820515391557206,0.7439457539554408,0.9766666666666668,0.519192256341789,0.840920460230115,0.76986986986987,0.4361111111111111,0.0,0.0,0.8888888888888888
2850,0.6939020726945029,0.18724341644137377,0.8930111300511381,0.7378107846302874,0.3833333333333334,0.35163551401869153,0.2896448224112058,0.4238238238238239,0.4027777777777778,0.0,0.0,0.1111111111111111
3829,0.4119355161710223,0.835386001802343,0.6951769778401684,0.859864384888602,0.6366666666666667,0.1638851802403204,0.4512256128064034,0.7440440440440443,0.0,0.0,1.0,0.3333333333333333
4316,0.1536998097526785,0.7809151897466706,0.9183796249874662,0.06683887633193414,0.9366666666666668,0.12232977303070758,0.5082541270635317,0.4053053053053055,0.44722222222222224,0.0,0.3333333333333333,0.6666666666666665
15,0.12095724441774303,0.9178932612396116,0.5548982252080618,0.8320955763642235,0.3333333333333335,0.8701602136181574,0.7803901950975485,0.4768768768768772,0.9694444444444444,0.0,0.3333333333333333,0.4444444444444445
3794,0.8977670972263943,0.9092820666866926,0.154517196430362,0.6241524055537617,0.9300000000000002,0.15203604806408544,0.5097548774387191,0.4951951951951954,0.46944444444444444,0.0,0.6666666666666666,0.2222222222222222
3134,0.14819265044557928,0.7791128467007109,0.4975433670911461,0.9315466580561834,0.3433333333333334,0.7304739652870493,0.5852926463231611,0.8335335335335339,0.0,0.0,1.0,0.7777777777777777
168,0.11775307900270349,0.2673475518173626,0.8612253083324978,0.042621892153697105,0.09000000000000008,0.6743991989319091,0.45322661330665337,0.8910910910910914,0.0,0.0,1.0,0.6666666666666665
3387,0.18343847001101432,0.13287273455492138,0.012734382833650856,0.9034549564094286,0.3566666666666668,0.525200267022697,0.9444722361180586,0.36786786786786796,0.6361111111111112,0.0,0.3333333333333333,0.2222222222222222
2267,0.5702413137078202,0.05987784119355161,0.31414820014037903,0.6606393283823055,0.7166666666666668,0.5582443257676903,0.8219109554777386,0.8378378378378379,0.5777777777777778,0.0,0.0,0.6666666666666665
4017,0.5250826073896065,0.385501151496946,0.9869648049734282,0.6057474975783016,0.666666666666667,0.3374499332443257,0.22611305652826408,0.540740740740741,0.9888888888888889,0.0,0.0,0.2222222222222222
3348,0.2247922298988685,0.5388004405727446,0.16304020856312043,0.8724572166612851,0.5466666666666666,0.837116154873164,0.015007503751875984,0.13933933933933962,0.4638888888888889,0.0,0.3333333333333333,0.7777777777777777
75,0.36146991088414937,0.09582457194352656,0.21588288378622278,0.42202131094607687,0.2600000000000001,0.7182910547396528,0.14207103551775857,0.926726726726727,0.0,0.0,1.0,0.1111111111111111
3874,0.15510163212175831,0.7312506258135576,0.3356061365687356,0.5970293832741362,0.7633333333333334,0.635347129506008,0.18509254627313654,0.40580580580580583,0.0,0.0,1.0,0.3333333333333333
859,0.564333633723841,0.41564033243216175,0.4941341622380427,0.4601226993865031,0.6599999999999999,0.6018024032042724,0.3626813406703353,0.8159159159159162,0.6666666666666667,0.0,0.6666666666666666,0.7777777777777777
3546,0.6146991088414939,0.7278462000600782,0.1897122230021057,0.21730707135938002,0.07333333333333336,0.7596795727636847,0.4207103551775888,0.3090090090090092,0.48888888888888893,0.0,0.3333333333333333,0.8888888888888888
3713,0.09932912786622605,0.45789526384299584,0.8972225007520305,0.9783661608007749,0.1100000000000001,0.15871161548731627,0.4347173586793396,0.5097097097097099,0.5777777777777778,0.0,0.3333333333333333,0.1111111111111111
1879,0.48212676479423255,0.5836587563832982,0.5203048230221597,0.5463351630610268,0.5133333333333334,0.5809412550066755,0.09204602301150544,0.09349349349349367,0.9361111111111111,0.0,0.3333333333333333,0.3333333333333333
719,0.18524081305697404,0.43576649644537896,0.3216685049634012,0.8963513077171456,0.7533333333333334,0.7546728971962615,0.5617808904452226,0.2501501501501502,0.3,0.0,0.6666666666666666,0.4444444444444445
1867,0.4974466806848904,0.650045058576149,0.7532337310738996,0.8382305456893769,0.7366666666666668,0.2678571428571428,0.9059529764882441,0.1233233233233233,0.0,0.0,1.0,0.5555555555555556
275,0.08781415840592771,0.6113948132572344,0.7425047628597212,0.5808847271553116,0.8733333333333335,0.12600133511348466,0.20610305152576291,0.6977977977977978,0.0,0.0,1.0,0.8888888888888888
3193,0.34284569940923204,0.10794032241914486,0.10949563822320264,0.7636422344204069,0.07000000000000006,0.7763684913217623,0.743871935967984,0.08688688688688706,0.41944444444444445,0.0,0.3333333333333333,0.6666666666666665
4430,0.2161810353459498,0.7014118353860018,0.23984758848892007,0.3132063287051986,0.5433333333333334,0.5337116154873163,0.12256128064032046,0.8491491491491494,0.8527777777777779,0.0,0.3333333333333333,0.5555555555555556
1369,0.9765695404025234,0.722339040752979,0.539155720445202,0.5753955440749111,0.053333333333333344,0.5430574098798397,0.32316158079039514,0.08288288288288315,0.8444444444444444,0.0,0.3333333333333333,0.6666666666666665
1002,0.44948432962851714,0.4409732652448183,0.8471874059961898,0.2835001614465612,0.2600000000000001,0.3117489986648865,0.9074537268634315,0.6934934934934938,0.6055555555555556,0.0,0.6666666666666666,0.3333333333333333
78,0.542805647341544,0.5366977070191248,0.23292890805173969,0.2621892153697126,0.43666666666666676,0.6089786381842457,0.5327663831915959,0.5413413413413415,0.3805555555555556,0.0,0.0,0.1111111111111111
4292,0.39831781315710424,0.6572544307599879,0.48912062568936127,0.47562156926057475,0.6466666666666667,0.7471628838451267,0.131065532766383,0.558758758758759,0.0,0.0,1.0,1.0
135,0.40012015620306396,0.4113347351557024,0.30351950265717437,0.559573781078463,0.6966666666666668,0.8235981308411213,0.597798899449725,0.05985985985986009,0.0,0.0,1.0,0.7777777777777777
1499,0.7063182136777812,0.8958646240112146,0.16805374511180185,0.8198256377139166,0.15000000000000002,0.506008010680908,0.3596798399199601,0.9477477477477478,0.35555555555555557,0.0,0.6666666666666666,0.4444444444444445
4476,0.4765194753179133,0.7516771803344348,0.18820816203750124,0.7901194704552793,0.8033333333333335,0.1695594125500668,0.3711855927963983,0.8624624624624626,0.36944444444444446,0.0,0.6666666666666666,1.0
2649,0.4386702713527586,0.8739361169520377,0.9942845683345031,0.6021956732321602,0.22000000000000008,0.2837116154873165,0.16708354177088536,0.013013013013013053,0.8805555555555555,0.0,0.0,0.1111111111111111
2897,0.486131971563032,0.28967657955341947,0.518901032788529,0.3545366483693897,0.25,0.9077102803738317,0.0930465232616311,0.1956956956956959,0.7416666666666667,0.0,0.3333333333333333,1.0
1743,0.8400921197556823,0.20306398317813154,0.424646545673318,0.412334517274782,0.14666666666666672,0.5493991989319091,0.11655827913956962,0.9510510510510513,0.5333333333333333,0.0,0.0,0.4444444444444445
509,0.8731350755982779,0.2824672073695804,0.9541762759450517,0.6599935421375525,0.7733333333333334,0.3341121495327102,0.5662831415707852,0.019719719719719864,0.6638888888888889,0.0,0.6666666666666666,0.4444444444444445
127,0.028837488735355965,0.7681986582557324,0.14398876967813093,0.7100419761059089,0.6066666666666667,0.684913217623498,0.9624812406203098,0.3432432432432433,0.6694444444444445,0.0,0.6666666666666666,0.7777777777777777
3274,0.7728046460398519,0.3186141984579954,0.8535044620475283,0.01420729738456572,0.9866666666666668,0.12416555407209606,0.997498749374687,0.02402402402402415,0.675,0.0,0.3333333333333333,0.5555555555555556
29,0.8541103434464805,0.9597476719735657,0.6416324075002506,0.30804003874717467,0.8366666666666667,0.3761682242990654,0.6853426713356678,0.4889889889889891,0.2611111111111111,0.0,0.6666666666666666,1.0
1131,0.35906678682286974,0.8215680384499849,0.5791637421036799,0.6890539231514369,0.040000000000000036,0.22680240320427236,0.40670335167583804,0.9721721721721726,0.8694444444444445,0.0,0.6666666666666666,0.8888888888888888
1960,0.010513667768098534,0.6209071793331331,0.8750626692068586,0.920245398773006,0.916666666666667,0.12266355140186913,0.88144072036018,0.9577577577577581,0.0,0.0,1.0,0.2222222222222222
3240,0.005807549814759172,0.24471813357364575,0.7911360673819312,0.06296415886341619,0.6800000000000002,0.06775700934579432,0.4972486243121561,0.2542542542542543,0.39722222222222225,0.0,0.0,0.1111111111111111
1515,0.9585461099429258,0.5775508160608791,0.7189411410809186,0.6813044882144009,0.43333333333333346,0.34529372496662214,0.3866933466733369,0.9701701701701704,0.0,0.0,1.0,0.8888888888888888
2027,0.3552618403925103,0.3085010513667768,0.16414318660383034,0.42040684533419437,0.07666666666666666,0.1385180240320426,0.13856928464232166,0.30320320320320326,0.0,0.0,1.0,0.0
3515,0.9149894863322319,0.6255131671172525,0.8031685550987666,0.3471101065547304,0.13666666666666671,0.39452603471295045,0.3706853426713357,0.7704704704704708,0.33333333333333337,0.0,0.6666666666666666,0.6666666666666665
290,0.9629518373886052,0.8296785821568039,0.24405895918981246,0.09396189861155954,0.5333333333333334,0.033210947930574,0.8884442221110551,0.9815815815815818,0.25833333333333336,0.0,0.6666666666666666,1.0
3473,0.8446981075398017,0.35826574546910983,0.5078712523814298,0.08298353245075879,0.2733333333333333,0.6081441922563418,0.4702351175587789,0.8654654654654659,0.6333333333333333,0.0,0.6666666666666666,0.2222222222222222
1062,0.49404225493141085,0.7552818664263543,0.8521006718138975,0.2751049402647724,0.8733333333333335,0.45827770360480624,0.46423211605802894,0.04654654654654666,0.7944444444444445,0.0,0.6666666666666666,0.3333333333333333
1325,0.19084810253329332,0.4556924001201562,0.8942143788228216,0.4801420729738456,0.06333333333333335,0.5877837116154871,0.9704852426213106,0.09489489489489511,0.0,0.0,1.0,0.2222222222222222
3463,0.2907780114148393,0.700010013016922,0.310638724556302,0.10397158540523085,0.3366666666666668,0.8674899866488652,0.8609304652326162,0.27057057057057077,0.9777777777777779,0.0,0.0,0.4444444444444445
1139,0.4368679283067989,0.3557624912386102,0.997292690263712,0.8227316758153052,0.4966666666666667,0.9128838451268357,0.1545772886443224,0.37897897897897903,0.0,0.0,1.0,0.8888888888888888
289,0.5122659457294483,0.7547812155802543,0.7802065577058057,0.7936712948014206,0.6333333333333335,0.0759345794392523,0.44472236118058994,0.23503503503503498,0.6888888888888889,0.0,0.3333333333333333,0.4444444444444445
3572,0.17332532291979574,0.5244818263742866,0.09305123834352752,0.36486922828543755,0.2600000000000001,0.1824098798397863,0.55927963981991,0.14584584584584603,0.7444444444444445,0.0,0.3333333333333333,0.2222222222222222
887,0.8106538500050064,0.7534795233803945,0.6540659781409807,0.8505004843396836,0.7866666666666668,0.009012016021361813,0.18409204602301177,0.7728728728728729,0.9166666666666667,0.0,0.6666666666666666,0.6666666666666665
1197,0.8420947231400822,0.6651647141283669,0.2772485711420837,0.6716176945431062,0.5933333333333335,0.2813751668891855,0.4592296148074033,0.6774774774774777,0.47222222222222227,0.0,0.3333333333333333,1.0
3121,0.764894362671473,0.18123560628817462,0.9550787125238143,0.09105586051017114,0.13666666666666671,0.9177236315086781,0.8719359679839918,0.3298298298298299,0.9,0.0,0.6666666666666666,0.8888888888888888
1148,0.5531190547712026,0.19965955742465205,0.8608242254086031,0.7187600904100742,0.4733333333333334,0.34028704939919874,0.6748374187093544,0.5441441441441444,0.2888888888888889,0.0,0.3333333333333333,0.4444444444444445
239,0.9137879243015921,0.8485030539701612,0.9651057856211772,0.9554407491120439,0.13666666666666671,0.1912550066755675,0.9019509754877437,0.24384384384384394,0.0,0.0,1.0,0.0
995,0.12115750475618303,0.492239911885451,0.7150305825729469,0.9803035195350339,0.9333333333333333,0.9564419225634178,0.5867933966983494,0.9074074074074077,0.0,0.0,1.0,0.7777777777777777
2667,0.8484029238009412,0.06248122559327126,0.30241652461646445,0.47465288989344523,0.6300000000000001,0.7157877169559412,0.6993496748374186,0.4354354354354355,0.9805555555555556,0.0,0.3333333333333333,0.5555555555555556
1077,0.664764193451487,0.6825873635726445,0.7945452722350346,0.13464643203099771,0.44000000000000006,0.4170560747663552,0.851425712856428,0.5849849849849851,0.0,0.0,1.0,0.3333333333333333
3101,0.8375888655251829,0.778512065685391,0.40409104582372407,0.8343558282208589,0.8833333333333335,0.7142857142857142,0.593296648324162,0.917817817817818,0.0,0.0,1.0,0.1111111111111111
2240,0.1818363873034946,0.16741764293581657,0.5234132156823423,0.3580884727155311,0.20333333333333337,0.6585447263017354,0.8829414707353673,0.10690690690690707,0.0,0.0,1.0,0.6666666666666665
1675,0.3490537699008711,0.48603184139381195,0.18339516695076707,0.36583790765256696,0.16333333333333344,0.4115487316421895,0.584792396198099,0.07287287287287292,0.5472222222222223,0.0,0.6666666666666666,0.7777777777777777
3223,0.6803844998498048,0.5532191849404225,0.4052942945954076,0.8201485308362932,0.42666666666666664,0.6193257676902537,0.6563281640820406,0.9330330330330332,0.9722222222222222,0.0,0.6666666666666666,0.5555555555555556
1487,0.7558826474416742,0.1222589366176029,0.5853805274240449,0.7752663868259606,0.18000000000000005,0.2505006675567423,0.13306653326663387,0.15345345345345351,0.6583333333333333,0.0,0.0,0.7777777777777777
1183,0.32271953539601483,0.8866526484429759,0.4549283064273538,0.33193412980303516,0.7133333333333334,0.9773030707610146,0.04102051025512754,0.20340340340340335,0.26666666666666666,0.0,0.6666666666666666,0.7777777777777777
54,0.6546510463602684,0.10653850005006507,0.3867442093652863,0.8111075234097513,0.15333333333333332,0.5068424566088117,0.4837418709354675,0.6318318318318321,0.0,0.0,1.0,1.0
3642,0.2648442975868629,0.12836687694002202,0.29680136368194127,0.47723603487245725,0.4733333333333334,0.04122162883845126,0.0895447723861933,0.36876876876876885,0.888888888888889,0.0,0.6666666666666666,0.4444444444444445
1352,0.04515870631821367,0.878842495243817,0.36779304121127043,0.7820471423958669,0.7,0.9622830440587449,0.04902451225612836,0.7635635635635638,0.0,0.0,1.0,0.5555555555555556
2114,0.19755682387103235,0.6487433663762892,0.26060362980046126,0.9263803680981596,0.13,0.4222296395193592,0.131065532766383,0.9105105105105107,0.4027777777777778,0.0,0.6666666666666666,0.2222222222222222
4396,0.18213677781115456,0.7791128467007109,0.9140679835556001,0.415563448498547,0.5533333333333335,0.29439252336448596,0.9564782391195594,0.6635635635635637,0.36388888888888893,0.0,0.3333333333333333,0.7777777777777777
1606,0.43446480424551914,0.6302192850705918,0.5332397473177579,0.9425250242169841,0.1266666666666667,0.42439919893190914,0.9474737368684338,0.49779779779779787,0.0,0.0,1.0,0.3333333333333333
310,0.47491739261039356,0.5507159307099229,0.5260202546876567,0.12237649338069098,0.8800000000000001,0.3010680907877169,0.37918959479739867,0.9648648648648652,0.9777777777777779,0.0,0.0,0.2222222222222222
549,0.23570641834384698,1.0,0.3483405194023865,0.5295447206974492,0.5700000000000001,0.06208277703604803,0.09754877438719411,0.7060060060060063,0.7000000000000001,0.0,0.6666666666666666,0.8888888888888888
2324,0.5235806548513067,0.32582357064183437,0.3465356462448611,0.873748789150791,0.6900000000000002,0.8539719626168225,0.5257628814407203,0.20100100100100127,0.4666666666666667,0.0,0.3333333333333333,0.1111111111111111
3735,0.3815960748973666,0.22268949634524882,0.6816404291587286,0.8624475298676139,0.7233333333333336,0.6073097463284378,0.24812406203101522,0.496696696696697,0.7111111111111111,0.0,0.3333333333333333,0.4444444444444445
592,0.699709622509262,0.7198357865224791,0.723653865436679,0.23312883435582818,0.7033333333333334,0.41672229639519354,0.9784892446223106,0.7246246246246248,0.9638888888888889,0.0,0.3333333333333333,0.5555555555555556
1289,0.7907279463302292,0.36607589866826873,0.6170660784117116,0.6806587019696481,0.6433333333333333,0.020026702269692942,0.2726363181590794,0.22352352352352356,0.0,0.0,1.0,1.0
1639,0.4374687093221188,0.22789626514468808,0.1557204452020455,0.2402324830481111,0.6033333333333333,0.5006675567423229,0.09454727363681847,0.14464464464464477,0.7444444444444445,0.0,0.3333333333333333,0.2222222222222222
1276,0.33423450485631323,0.64263542605387,0.5996189712223001,0.6664514045850823,0.03333333333333344,0.056241655540720914,0.8134067033516752,0.8572572572572574,0.0,0.0,1.0,0.1111111111111111
3652,0.5056573545609292,0.3593671773305297,0.31334603429259,0.8230545689376816,0.3600000000000001,0.4586114819759679,0.6518259129564781,0.8036036036036036,0.7333333333333334,0.0,0.3333333333333333,0.6666666666666665
1594,0.6306198057474717,0.9614498848503055,0.6540659781409807,0.11462705844365514,0.99,0.8296061415220293,0.447223611805903,0.655955955955956,0.8861111111111112,0.0,0.6666666666666666,0.6666666666666665
2183,0.39441273655752485,0.8762391108440973,0.08091847989571843,0.586373910235712,0.4933333333333334,0.973297730307076,0.08854427213606852,0.39129129129129137,0.7083333333333334,0.0,0.3333333333333333,0.4444444444444445
4182,0.3369380194252528,0.9803744868328828,0.3367091146094455,0.5098482402324831,0.2333333333333334,0.8880173564753004,0.8564282141070532,0.4949949949949952,0.875,0.0,0.0,0.8888888888888888
3449,0.3255231801341745,0.9878842495243816,0.7998596209766369,0.1385211494995157,0.7433333333333334,0.7254672897196262,0.5447723861930962,0.4583583583583586,0.45833333333333337,0.0,0.6666666666666666,0.8888888888888888
1065,0.7328527085210774,0.8545108641233603,0.14158227213476385,0.009686793671294797,0.4600000000000001,0.12733644859813076,0.2211105552776389,0.8253253253253254,0.5388888888888889,0.0,0.3333333333333333,0.2222222222222222
801,0.28366876940022034,0.9432261940522679,0.5805675323373107,0.5553761704875686,0.06333333333333335,0.24799732977303057,0.698849424712356,0.11951951951951978,0.7277777777777779,0.0,0.6666666666666666,0.4444444444444445
2593,0.08681285671372785,0.7540803043957144,0.3470369998997293,0.6761381982563771,0.3633333333333334,0.8322763684913217,0.8009004502251122,0.2561561561561563,0.0,0.0,1.0,0.8888888888888888
2116,0.44427756082907777,0.08541103434464803,0.6191717637621578,0.6254439780432677,0.6000000000000001,0.9692923898531374,0.16158079039519757,0.39649649649649676,0.0,0.0,1.0,0.5555555555555556
2975,0.6719735656353258,0.29628517072193855,0.8793743106387245,0.8217629964481757,0.3833333333333334,0.32359813084112143,0.9574787393696846,0.1343343343343344,0.0,0.0,1.0,0.6666666666666665
4138,0.44427756082907777,0.08541103434464803,0.6191717637621578,0.6254439780432677,0.6000000000000001,0.9692923898531374,0.16158079039519757,0.39649649649649676,0.0,0.0,1.0,0.4444444444444445
1372,0.6622609392209873,0.9091819365174727,0.6904642534844079,0.462060058120762,0.31000000000000005,0.14085447263017348,0.9784892446223106,0.5746746746746749,0.0,0.0,1.0,0.2222222222222222
4158,0.457594873335336,0.7289476319214979,0.31896119522711325,0.46399741685502094,0.9333333333333333,0.7104472630173564,0.23611805902951488,0.4539539539539541,0.9527777777777778,0.0,0.3333333333333333,0.6666666666666665
586,0.8738359867828176,0.6301191549013718,0.43116414318660384,0.06748466257668709,0.21000000000000008,0.7555073431241655,0.9474737368684338,0.22272272272272287,0.33611111111111114,0.0,0.0,0.5555555555555556
3192,0.9516371282667468,0.28156603584660056,0.039606938734583375,0.5227639651275428,0.2433333333333334,0.025367156208277675,0.874937468734367,0.18098098098098103,0.8111111111111111,0.0,0.0,0.3333333333333333
4486,0.0157204365675378,0.09812756583558624,0.6293993783214679,0.03971585405230868,0.1166666666666667,0.923731642189586,0.32866433216608293,0.8471471471471475,0.0,0.0,1.0,0.4444444444444445
4302,0.5523180134174427,0.19615500150195253,0.5650255690363983,0.46561188246690344,0.5566666666666666,0.5634178905206944,0.2626313156578286,0.08128128128128131,0.25277777777777777,0.0,0.3333333333333333,0.3333333333333333
3924,0.8625212776609592,0.08731350755982778,0.39827534342725357,0.3671294801420729,0.17666666666666664,0.5932910547396528,0.550275137568784,0.10010010010010029,0.9083333333333333,0.0,0.6666666666666666,0.7777777777777777
531,0.6295183738860519,0.9773705817562832,0.7770981650456232,0.4133031966419115,0.8500000000000001,0.522029372496662,0.0995497748874441,0.5872872872872874,0.7055555555555556,0.0,0.3333333333333333,0.8888888888888888
42,0.5689396215079604,0.4273555622309001,0.7842173869447508,0.8230545689376816,0.06000000000000005,0.6310080106809077,0.853926963481741,0.8914914914914915,0.35000000000000003,0.0,0.3333333333333333,0.6666666666666665
1974,0.5871633123059978,0.649844798237709,0.9567833149503661,0.06490151759767518,0.046666666666666745,0.8573097463284378,0.21660830415207588,0.5583583583583587,0.8333333333333334,0.0,0.3333333333333333,0.5555555555555556
2849,0.228497046160008,0.28456994092320015,0.3261806878572145,0.14885372941556343,0.08333333333333348,0.040220293724966605,0.23311655827913924,0.853953953953954,0.888888888888889,0.0,0.3333333333333333,0.1111111111111111
1973,0.5056573545609292,0.3593671773305297,0.31334603429259,0.8230545689376816,0.3600000000000001,0.4586114819759679,0.6518259129564781,0.8036036036036036,0.7333333333333334,0.0,0.3333333333333333,0.4444444444444445
113,0.3279263041954541,0.09452287974366677,0.3039205855810689,0.05263157894736842,0.43000000000000016,0.8741655540720963,0.7173586793396693,0.04054054054054057,0.2916666666666667,0.0,0.3333333333333333,1.0
1771,0.01662160809051766,0.47591869430259337,0.46575754537250574,0.3784307394252502,0.9033333333333333,0.5610814419225634,0.2761380690345172,0.5932932932932935,0.3944444444444445,0.0,0.6666666666666666,1.0
2702,0.5626314208471013,0.1306698708320817,0.8291386744209365,0.7391023571197934,0.07666666666666666,0.2578437917222963,0.6968484242121056,0.8408408408408412,0.7333333333333334,0.0,0.3333333333333333,0.7777777777777777
3043,0.7302493241213577,0.18554120356463402,0.3177579464554297,0.8162738133677753,0.8633333333333333,0.24382510013351133,0.05002501250625313,0.7615615615615616,0.9333333333333333,0.0,0.0,1.0
4523,0.35125663362371085,0.699609492340042,0.9158728567131253,0.957378107846303,0.17000000000000004,0.09696261682242979,0.9729864932466228,0.6456456456456459,0.41111111111111115,0.0,0.6666666666666666,0.3333333333333333
4173,0.7957344547912286,0.07589866826874939,0.925699388348541,0.5259928963513077,0.22333333333333338,0.3776702269692922,0.34167083541770893,0.24644644644644664,0.4527777777777778,0.0,0.3333333333333333,0.4444444444444445
2645,0.6197056173024933,0.957544808250726,0.952170861325579,0.3603487245721666,0.7333333333333334,0.3716622162883845,0.5912956478239115,0.938638638638639,0.7861111111111111,0.0,0.3333333333333333,0.1111111111111111
2331,0.37919295083608695,0.05987784119355161,0.3448310438183094,0.6771068776235066,0.79,0.04238985313751664,0.8674337168584287,0.9672672672672673,0.0,0.0,1.0,0.4444444444444445
1383,0.4617002102733554,0.10023029938920597,0.5428657374912264,0.3196641911527285,0.8900000000000001,0.37016021361815743,0.14357178589294683,0.45025025025025034,0.0,0.0,1.0,0.8888888888888888
3514,0.335536197056173,0.0400520676879944,0.3903539556803369,0.7126251210849208,0.5233333333333334,0.7960614152202936,0.9059529764882441,0.7103103103103103,0.7166666666666667,0.0,0.3333333333333333,0.8888888888888888
1163,0.47081205567237405,0.8462000600781016,0.2288178080818209,0.45237326444946724,0.8333333333333335,0.6351802403204272,0.42521260630315183,0.21631631631631643,0.7833333333333333,0.0,0.0,0.6666666666666665
