,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,0.455599,0.301914,0.418253,0.339213,0.108255,0.111475,0.457014,0.0835946,0.281266,0.144619,0.0877351,-0.0611206,0.0821832,0.133577,0.119468,0.080583,0.155121,0.0409822,0.000489624,-0.117601,0.0879589,-0.190254,-0.0797927,-0.0306917,-0.0364501,0.0930707,0.183845,0.312357,0.120585,0.0474712,0.041087,-0.0432252,0.101921,-0.315319,-0.0652231,-0.141241,-0.096849,-0.304473,-0.093792,0.13547,0.0963786,-0.0773356,0.00797408,-0.038362,0.0311333,0.13701,0.254903,-0.220323,0.103736,-0.51858,-0.300478,-0.453986,-0.179302,-0.185511,-0.101601,0.106657,0.0660081,0.0834695,0.0125045,0.10816,0.208385,0.258085,0.0340133,-0.235508,-0.0645332,0.00358983,0.056854,0.142898,0.152209,0.00586149,0.20294,0.0892009,0.104718,-0.208585,-0.225016,-0.23769,-0.312143,-0.169231,0.0479379,-0.298656,-0.316403,-0.191329,-0.0238004,-0.137857,-0.00393172,-0.019137,-0.252543,-0.372881,-0.365264,-0.535347,-0.327868,-0.490941,-0.168055,-0.353892,-0.330898,-0.480618,-0.205524,-0.136834,-0.434348,-0.267329,-0.322426,-0.196544,-0.28616,-0.134373,-0.152467,0.029554,-0.228347,0.0986531,-0.228887,0.104103,0.065341,0.0536646,-0.170281,-0.161144,-0.172734,-0.0873365,-0.176591,-0.0960428,-0.261055,-0.21247,-0.398281,-0.421103,-0.370678,-0.248678,-0.477464,-0.312454,-0.354897,-0.24456,0.262474,0.275892,0.326761,0.104108,0.385699,0.439265,0.176833,0.137037,0.213687,0.333495,-0.107096,0.213919,0.0543163,0.131334,0.0441184,0.390177,0.463008,0.28073,0.253865,0.321986,0.38716,0.327489,0.324268,0.0747483,0.0976353,0.0394131,0.12534,0.288877,0.317934,-0.026392,0.231817,-0.0420053,0.189614,0.123246,0.030853,-0.0416036,-0.0938932,-0.0691838,-0.0383714,0.0234974,-0.199128,0.0216249,0.0430568,0.0545359,0.25459,0.450006,-0.0383409,0.111105,-0.00715037,0.323556,0.0642096,-0.0156629,0.0674109,-0.0974274,0.150867,0.0754795,0.0127265,-0.0228848,-0.0253862,-0.150708,-0.0354313,-0.135217,0.0561242,-0.111081,0.0954983,0.172043,0.314182,0.421169,0.572254,0.549354,0.430758,0.488042,0.585644,0.916695,0.678771,0.666763,0.764044,0.73301,0.643022,0.663338,0.827178,0.697836,0.513379,0.467559,0.463992,0.232816,0.269993,0.330226,0.172167,0.338967,0.226378,0.40212,0.220156,0.279447,0.420486,0.361545,0.682856,0.708783,0.337353,0.381795,0.279561,0.0349055,-0.234485,-0.129813,-0.064466,-0.141374,-0.0523328,-0.0531966,0.237227,-0.167343,-0.156376,-0.0821094,0.00234199,0.0422264,-0.245052,0.068859,0.0120319,0.100016,-0.0353247,-0.0240069,0.0550964,-0.0557709,-0.0674421,0.120139,-0.204487,-0.299502,-0.205517,-0.0687427
1,0.259557,0.299442,0.421974,0.569237,0.284896,0.307536,0.17474,0.0060537,0.175549,-0.0738631,-0.0766577,0.0754259,-0.0442714,0.145838,-0.0418402,0.239147,0.13746,-0.0516817,-0.104574,-0.0490976,0.0722031,0.0236462,-0.179623,-0.0394873,-0.194538,0.0744518,0.0429402,-0.0203629,-0.0353332,0.122317,0.0144855,0.0499288,0.0603283,-0.268494,-0.130391,-0.116736,-0.031122,-0.217974,-0.192221,-0.00816658,0.0489719,-0.0701621,-0.0919818,-0.0808844,-0.0426561,0.00287126,-0.0940942,-0.123719,-0.463431,-0.0834497,-0.378754,-0.193121,-0.0306992,-0.089882,-0.0252775,-0.0557001,-0.0259672,-0.061632,-0.0678012,-0.0429254,-0.0418786,-0.165215,-0.0928645,0.151102,-0.187893,0.0282703,0.0236338,-0.106779,0.0393025,0.0376343,0.0183997,-0.170448,-0.133746,-0.250094,-0.412038,-0.384898,-0.698416,-0.455508,-0.535912,-0.0949755,-0.237805,0.025422,-0.131128,-0.103156,-0.119907,-0.181923,-0.296719,-0.317201,-0.330521,-0.813939,-0.442359,-0.383105,-0.329043,-0.498076,-0.531831,-0.428644,-0.347553,-0.38585,-0.133342,-0.177589,-0.171216,-0.276253,-0.151639,0.0111256,-0.292812,-0.185435,0.0576127,-0.0227391,-0.245776,-0.159123,0.204042,-0.164299,-0.0997844,-0.0674496,-0.137208,-0.0956424,-0.222289,-0.184556,-0.192906,0.251867,-0.203505,-0.290999,-0.262025,-0.0856727,-0.155675,-0.250686,-0.0177149,-0.040865,-0.0222338,0.240928,0.134817,0.158548,0.220899,0.168982,0.357392,-0.0284692,0.181377,0.33244,0.305189,0.218212,0.258267,0.579352,0.433321,0.269628,0.220477,-0.0250459,0.339399,0.527708,0.384941,0.18774,0.173386,0.037018,-0.266029,-0.035617,-0.161359,0.077214,-0.119316,0.0806334,-0.0304981,-0.146695,-0.130927,-0.220378,-0.199517,-0.0722363,0.0259898,-0.106161,-0.043664,0.0513987,-0.0342977,0.128147,0.470855,0.538956,0.103649,0.379402,0.401851,0.3103,0.257735,0.210312,0.180657,0.327958,0.115625,0.144226,-0.0463623,-0.114778,0.0678049,-0.0114641,0.191486,0.151292,0.200857,0.272986,-0.0620248,-0.0148761,0.245866,0.220439,0.423591,0.272431,0.553857,0.472754,0.36157,0.633952,0.763576,0.646662,0.946699,0.895837,0.892319,0.558121,0.687297,0.885295,0.754647,0.928735,0.767131,0.736483,0.421052,0.314464,0.324796,0.33393,0.329757,0.290175,0.406464,0.221497,0.42131,0.433009,0.467609,0.603785,0.585298,0.405358,0.474922,0.123669,0.06591,-0.0852922,-0.119494,0.0832247,0.127231,-0.0526057,-0.0989935,-0.176525,-0.0483673,-0.14122,-0.1176,-0.117553,0.0686525,-0.100222,-0.386434,-0.161334,0.0172999,-0.00803679,0.0197536,-0.0666008,-0.0278323,-0.0329275,-0.19511,-0.263165,-0.267052,-0.412814,-0.220213,-0.265591
2,0.604524,0.366813,0.344986,0.267998,0.294114,0.205282,0.239124,0.265388,0.116267,0.134286,0.0993411,0.0497953,0.192358,0.0787284,-0.0457937,0.0129082,-0.291857,0.0628566,-0.230351,-0.198944,-0.291564,-0.0929424,-0.20227,-0.0675348,-0.109575,0.00488695,0.110471,-0.101474,0.100827,0.24977,0.0931128,0.321299,0.186066,-0.0288168,0.18773,-0.00191134,-0.123728,-0.0226374,0.000754763,0.178325,-0.159774,-0.074329,0.0417332,0.0182518,-0.111498,-0.0869411,-0.219001,-0.16793,-0.0320302,0.0663121,0.0379839,-0.0480002,-0.0518642,0.094765,-0.10664,-0.0386925,0.0162879,-0.0551657,-0.158876,-0.0514826,-0.0774885,0.0235845,-0.120625,-0.232346,-0.346728,-0.191567,-0.327607,-0.277363,-0.07152,-0.0867441,-0.298436,-0.272044,-0.428821,-0.12643,-0.162368,-0.296577,-0.400935,-0.63168,-0.54475,-0.381438,-0.427879,-0.465948,-0.370045,-0.392791,-0.398727,-0.180983,-0.242329,-0.35603,-0.228869,-0.352821,-0.460409,-0.451626,-0.646189,-0.487222,-0.464113,-0.585374,-0.340017,-0.167015,-0.174701,-0.111859,-0.175301,-0.368318,-0.272648,-0.152398,-0.300363,-0.341455,-0.11879,-0.445915,-0.237512,-0.162895,-0.0632107,-0.0832993,-0.0547478,-0.214034,-0.394214,-0.175439,0.0690757,0.0890892,0.151412,0.292928,0.196742,0.166477,0.148427,0.15186,0.0694021,0.025334,0.039502,0.295394,0.095935,0.0482274,0.302059,0.112545,0.0809565,0.215441,0.0779652,0.217637,0.441082,0.601908,0.357554,0.543976,0.504836,0.242997,0.425041,0.473283,0.287236,0.383024,0.427385,0.440252,0.033577,0.0164098,-0.00573753,0.0922561,0.0304846,-0.0714263,-0.121647,-0.294249,0.024249,-0.121104,0.0160711,-0.028668,-0.0510922,-0.222882,0.130287,-0.0212611,-0.0857469,0.202363,0.173765,0.444541,0.522156,0.544958,0.418466,0.386179,0.45799,0.203508,0.397197,0.197251,0.375466,0.230918,0.466504,0.118613,0.156444,0.158454,0.167467,-0.0311979,0.114934,0.0758948,0.0114893,-0.0568266,-0.00914154,0.149582,-0.0794275,0.0780052,-0.0478263,0.260905,0.440298,0.482781,0.336167,0.60148,0.723907,0.671282,0.838379,1.08219,0.873101,0.697582,0.89322,0.861717,0.69008,0.84053,0.718289,0.593965,0.458587,0.53378,0.509561,0.322251,0.27527,0.435479,0.234328,0.291628,0.24372,0.534823,0.398392,0.438113,0.322701,0.353546,0.192742,0.371024,0.354984,0.365072,0.204215,-0.0177912,-0.136917,0.0801162,-0.071624,-0.0407118,-0.182625,-0.500384,-0.377865,-0.0990964,-0.24721,-0.192507,-0.0696047,-0.351873,-0.139398,-0.279013,-0.396396,-0.233629,-0.213189,-0.0258158,0.00864906,0.12589,-0.0025443,-0.0543425,-0.22367,0.118833,-0.060666,0.0140388
3,0.541198,0.422648,0.484792,0.326888,0.181028,0.204973,0.262444,0.176866,0.151103,-0.00456581,0.18064,0.123257,-0.0165228,0.0667355,-0.144387,-0.274429,-0.0618015,-0.125212,-0.302345,-0.579802,-0.485769,-0.149739,-0.110967,-0.23273,-0.135521,-0.142066,-0.109448,0.013911,-0.00032636,-0.060833,-0.18993,-0.053789,0.225203,0.118982,-0.123396,0.110161,0.0554044,-0.0337012,-0.14527,-0.243882,-0.287466,-0.220719,-0.0855513,-0.249015,-0.324737,-0.122652,-0.0962808,-0.159057,-0.223421,-0.104039,0.0800793,0.00022226,0.1665,0.0926177,0.134682,0.187437,0.288532,-0.140155,-0.285004,0.213047,-0.25235,-0.295743,-0.177729,0.0631955,-0.121367,-0.288649,-0.31386,-0.270389,-0.131295,-0.157718,-0.337108,-0.218941,-0.29362,-0.340634,-0.402293,-0.70752,-0.542594,-0.813581,-0.745343,-0.659699,-0.675372,-0.642754,-0.628024,-0.481765,-0.539338,-0.415464,-0.250057,-0.114687,-0.360099,-0.266837,-0.143509,-0.263909,-0.228917,-0.43097,-0.319616,-0.484183,-0.749111,-0.398256,-0.249277,-0.293837,-0.379242,-0.0789396,-0.378712,-0.544063,-0.662313,-0.355079,-0.459027,-0.251385,-0.0776311,-0.267918,-0.347223,-0.35715,-0.371584,-0.25268,-0.278932,-0.389798,-0.0717783,0.0189275,0.0258202,0.0924953,0.0109418,0.112715,0.107917,0.230026,0.121585,0.140737,0.182911,0.201894,0.178428,0.359306,0.229244,0.430906,0.278297,0.225445,0.13881,-0.0224187,0.219051,0.269936,0.152226,0.166815,0.163908,0.616235,0.409223,0.254211,0.120029,0.132805,0.129819,0.144913,0.126365,-0.0738965,-0.0110492,0.0200877,0.281636,-0.146128,-0.106292,0.159107,-0.0341078,0.136824,0.229527,0.256482,0.360316,0.278355,0.157296,0.220465,-0.170403,0.324268,0.239408,0.303725,0.308382,0.371932,0.448359,0.634554,0.386303,0.392163,0.345876,0.345842,0.0444961,0.35564,-0.00687712,0.180801,0.282169,0.297565,0.22037,0.17102,0.023773,0.116936,0.193785,0.126618,0.193085,0.374436,0.262633,0.347458,0.333201,0.259156,0.503579,0.560202,0.428111,0.568644,0.805697,0.482187,0.571596,0.621435,0.716744,0.778936,0.901069,0.938477,0.832423,0.88645,0.829037,0.442947,0.478802,0.326994,0.354685,0.497386,0.431582,0.363665,0.464634,0.478244,0.412895,0.424696,-0.0572302,0.215772,0.306661,0.319747,0.321134,0.495467,0.411371,0.284662,0.00540075,-0.226914,-0.0805681,-0.310262,-0.538283,-0.280609,-0.339662,-0.42706,-0.0612418,-0.424621,-0.345671,-0.507844,-0.273808,-0.232009,-0.169291,-0.380756,-0.160256,-0.188582,-0.348241,-0.0434908,0.053617,-0.00877366,0.0821588,0.0503594,-0.140143,-0.266149,-0.0901219,0.0425187
4,0.387022,0.483299,0.438827,0.14775,0.142703,0.332717,0.22036,0.314645,0.131553,0.0451691,0.0281783,-0.212539,-0.0194282,-0.0950261,-0.247325,-0.0681014,-0.266803,-0.19757,-0.196405,-0.564078,-0.490063,-0.361879,-0.392088,-0.556336,-0.343171,-0.157967,-0.206711,-0.285297,-0.432591,-0.389422,-0.205749,-0.119344,-0.30778,-0.237302,0.0394602,0.0700651,0.0631357,-0.109707,-0.430915,-0.395508,-0.146749,-0.254912,-0.169503,-0.34439,-0.00762724,-0.250455,-0.173454,-0.261045,-0.258555,-0.14966,-0.160454,0.0574394,0.238741,0.20782,0.229188,0.0847374,-0.0131539,-0.138212,-0.0841249,-0.00430322,0.243809,-0.167562,-0.10048,-0.31812,-0.248453,-0.0960838,-0.2088,0.0103444,-0.327538,-0.403728,-0.202979,-0.183729,-0.153464,-0.493906,-0.598474,-0.479537,-0.654057,-0.624443,-0.715213,-0.540193,-0.964059,-0.75287,-0.919485,-0.473362,-0.673606,-0.535253,-0.413912,-0.140299,-0.28167,-0.350645,-0.314049,-0.24966,-0.328333,-0.441043,-0.199969,-0.380034,-0.130865,-0.32062,-0.266821,-0.267982,-0.208663,-0.391077,-0.455643,-0.647412,-0.784527,-0.507056,-0.410595,-0.252905,-0.215782,-0.133787,-0.228167,-0.399104,-0.259051,-0.20529,-0.162015,-0.13825,-0.114356,0.0982149,0.169324,0.177376,0.285231,0.191031,0.247587,-0.0485515,0.0510665,0.216777,0.0986597,0.328962,0.202711,0.614438,0.726826,0.634175,0.432948,0.399975,0.497209,0.565095,0.478533,0.512172,0.199283,0.398757,0.515224,0.559653,0.542167,0.442052,0.111234,0.205214,0.0323875,0.164392,-0.0968801,0.00749174,-0.0980423,0.0809726,0.0943642,0.048251,-0.0720809,0.0773737,-0.0460328,0.112167,0.338059,0.398698,0.460536,0.321382,0.34319,-0.0116172,0.0793601,0.131158,0.132856,0.241267,0.470656,0.277416,0.035681,0.138866,0.0256693,0.0394976,0.116366,0.0610881,0.184175,0.0208225,0.0261783,0.157574,0.215109,-0.0227254,0.105705,-0.0362747,0.378413,0.160569,0.179703,0.139389,0.176069,0.0425919,0.334154,0.325202,0.590995,0.477411,0.578672,0.347445,0.305303,0.574605,0.400624,0.500055,0.478179,0.334116,0.57929,0.5239,0.531245,0.609519,0.545926,0.632157,0.591694,0.375298,0.39042,0.605381,0.560436,0.429008,0.428398,0.493373,0.625021,0.313728,0.676959,0.292749,0.102046,0.0368246,0.211454,0.155029,0.0306832,0.224776,0.160354,0.333402,-0.0860211,0.12559,-0.240844,-0.124412,-0.027784,-0.256958,-0.0673788,-0.286355,-0.186371,-0.42948,-0.247495,-0.44043,-0.119984,-0.348532,-0.181627,-0.241641,-0.328022,-0.33011,-0.526483,-0.296094,-0.377797,-0.292626,-0.256862,-0.0779126,0.199929,-0.201886,-0.168808,-0.089642
5,0.628463,0.524613,0.460546,0.562864,0.17635,0.159793,0.37405,0.0838771,0.23847,0.194184,0.010917,-0.288412,-0.0548325,-0.120336,0.0244843,-0.0243727,-0.126758,-0.274825,-0.306228,-0.464688,-0.63186,-0.450602,-0.416593,-0.162355,-0.536481,-0.374102,-0.201024,-0.298935,0.0632556,-0.0599274,-0.314304,-0.182936,-0.154391,-0.218573,0.118479,-0.0646072,0.0084385,-0.0182974,-0.355978,-0.162053,-0.159883,-0.339126,-0.0854683,-0.237556,-0.251792,-0.21518,-0.160279,0.061654,-0.0150702,-0.396915,-0.123798,-0.152017,-0.06634,-0.226468,-0.228066,-0.35219,-0.0281447,-0.0540655,-0.378381,-0.324554,-0.0214993,-0.293383,-0.490879,-0.389802,-0.293305,-0.176406,-0.165554,-0.165082,-0.172999,-0.289285,-0.189859,-0.159076,-0.187066,-0.295797,-0.576293,-0.570639,-0.777709,-0.580433,-0.824993,-0.608811,-0.543303,-0.601201,-0.5225,-0.713706,-0.624994,-0.48446,-0.709355,-0.628479,-0.435529,-0.444452,-0.55329,-0.636518,-0.538361,-0.583359,-0.249282,-0.307935,-0.296764,-0.217489,-0.551958,-0.518038,-0.581188,-0.311008,-0.599212,-0.730848,-0.504542,-0.233684,-0.165342,-0.109996,0.0246638,-0.309948,0.042514,-0.248344,-0.124668,-0.0858004,0.0286174,0.0107194,0.138417,0.256071,0.0712649,0.0166422,0.223187,0.20176,-0.0919272,0.0559802,-0.0220072,0.083025,0.212141,0.0703419,0.296056,0.626001,0.447991,0.416493,0.431624,0.497773,0.623379,0.686287,0.336462,0.378965,0.542257,0.385046,0.403636,0.534142,0.442304,0.244918,-0.178819,-0.0859145,0.0602852,-0.0208023,-0.059754,0.0363438,-0.186164,-0.0843742,-0.2553,-0.293362,-0.267529,-0.0419597,-0.0378833,0.269884,0.303879,0.389551,0.32267,0.336866,0.398566,0.25692,0.290284,0.327268,0.212157,0.394604,0.358126,0.121426,0.162434,-0.111882,-0.0593167,-0.19607,-0.0781882,0.158171,-0.183246,0.058306,0.200532,0.146028,0.173546,0.0775548,0.178875,0.170853,0.24483,0.275046,-0.0806198,0.00641452,0.0509777,0.442376,0.211219,0.485159,0.550822,0.220878,0.391466,0.289407,0.457264,0.32726,0.364332,0.45387,0.546555,0.570732,0.62289,0.480505,0.745297,0.785762,0.557777,0.251595,0.454556,0.475967,0.728492,0.575308,0.504545,0.603565,0.458301,0.55764,0.692008,0.643203,0.381394,0.434793,0.502223,0.384796,0.0894815,0.361119,0.226925,0.290461,0.21309,0.261977,0.155092,-0.137819,-0.206612,-0.0214053,-0.110557,-0.402117,-0.313657,-0.435162,-0.51266,-0.49578,-0.360156,-0.367848,-0.141594,-0.294405,-0.207785,-0.304497,-0.210641,-0.472558,-0.282653,-0.459628,-0.249065,-0.37714,-0.386376,-0.18735,-0.0467509,9.00016e-05,0.0487704,-0.345907
6,0.76061,0.784252,0.664057,0.632144,0.284119,0.00872609,0.0761906,-0.0602806,0.0110421,0.293223,0.0972868,0.071604,0.0342444,-0.108605,-0.317387,-0.257586,-0.0666309,-0.4078,-0.171887,-0.452432,-0.520868,-0.388241,-0.475266,-0.353253,-0.444104,-0.229804,-0.261366,-0.189553,-0.150313,-0.216021,-0.383179,-0.264764,-0.27561,-0.103851,-0.224642,-0.0673144,-0.151523,-0.157921,0.0127193,-0.183232,-0.190706,-0.235545,-0.30455,-0.244473,-0.226936,-0.322955,-0.261454,-0.150906,-0.28548,-0.488428,-0.203369,-0.039388,-0.320266,-0.0748104,-0.145149,-0.509974,-0.452924,-0.259314,-0.424188,-0.581222,-0.591904,-0.612615,-0.530021,-0.280126,-0.34596,-0.338559,-0.176444,-0.229972,0.0134247,0.0358931,-0.131088,-0.147824,-0.296145,-0.289884,-0.566105,-0.502579,-0.64441,-0.576298,-0.486281,-0.858554,-0.769086,-0.902813,-0.901046,-0.701975,-0.950779,-0.505966,-0.548552,-0.74614,-0.676226,-0.887329,-0.780815,-0.78711,-0.932435,-0.708954,-0.683553,-0.463797,-0.432447,-0.378744,-0.368746,-0.581433,-0.442022,-0.588976,-0.39933,-0.505966,-0.497887,-0.304832,-0.388455,-0.211387,-0.58097,-0.50519,-0.278883,-0.254474,-0.12645,-0.0545469,-0.179591,-0.0766768,0.134932,0.219755,0.102576,0.115922,0.0130273,0.152898,0.10138,0.281788,0.151712,0.168907,0.207254,0.0701808,0.156775,0.355587,0.381676,0.443873,0.299429,0.347552,0.554644,0.112402,0.52727,0.377546,0.2295,0.345882,0.360636,0.104974,0.187998,0.232495,0.00652271,0.175871,-0.045403,-0.285897,-0.23739,0.0075744,0.0833777,0.111695,-0.403534,-0.261129,-0.0843366,0.109147,0.391787,0.304441,0.28155,0.395392,0.135333,0.174904,0.125479,0.118518,0.0568938,0.290981,0.19874,0.296792,0.167587,-0.0838024,-0.12062,-0.368567,-0.29785,-0.162867,0.0683618,-0.0541115,0.167732,0.118468,0.202746,0.428968,0.281754,0.246377,0.233484,0.232713,0.0384296,0.493151,0.464482,0.532596,0.285151,0.457033,0.1109,0.506471,0.392641,0.196504,0.318907,0.196347,0.322877,0.490074,0.265207,0.589975,0.701064,0.533794,0.445888,0.498986,0.908594,0.711856,0.585102,0.615022,0.386768,0.617041,0.387232,0.692912,0.592507,0.775997,0.631128,0.561405,0.52536,0.542473,0.64183,0.554468,0.708622,0.254873,0.240243,0.30284,0.389727,0.202088,0.390105,0.182637,0.262558,0.00594243,-0.109625,-0.0387825,-0.171515,-0.213362,-0.149624,-0.153665,-0.441832,-0.278863,-0.379783,-0.157786,-0.175998,-0.251521,-0.383482,-0.453799,-0.490226,-0.500711,-0.260118,-0.220784,-0.230284,-0.256954,-0.354544,-0.113532,-0.160875,0.169126,0.0112728,-0.147947
7,0.520602,0.493386,0.382603,0.0846762,-0.378629,-0.198243,-0.0818124,0.152625,-0.036277,-0.124081,0.00624214,0.0848145,-0.288787,-0.21345,-0.164477,-0.433875,-0.347215,-0.342104,-0.460775,-0.406853,-0.539636,-0.522711,-0.478108,-0.325586,-0.246644,-0.236419,-0.0562215,-0.367708,-0.183121,-0.138883,-0.240779,-0.220317,-0.277278,-0.167298,-0.406517,0.17638,-0.153804,-0.0682217,-0.187347,-0.311629,-0.125259,-0.120267,-0.0343439,-0.105052,-0.0597692,-0.0362486,-0.256488,-0.111432,-0.435912,-0.342851,-0.548845,-0.486486,-0.552851,-0.649607,-0.403972,-0.217673,-0.363329,-0.574186,-0.605994,-0.667977,-0.853694,-0.813142,-0.695789,-0.736241,-0.715385,-0.615367,-0.464567,-0.445908,-0.12333,-0.384142,0.00102858,-0.308554,-0.265355,-0.231807,-0.249632,-0.24517,-0.466433,-0.474238,-0.569743,-0.675428,-0.63734,-0.738765,-0.808311,-0.721518,-0.674457,-0.686638,-0.815645,-0.851674,-0.842812,-1.04006,-0.685789,-0.880665,-0.943572,-0.537877,-0.828617,-0.547001,-0.39709,-0.774516,-0.541652,-0.43625,-0.325879,-0.377779,-0.245947,-0.317557,-0.392492,-0.488454,-0.277826,-0.268614,-0.315211,-0.339415,-0.361602,-0.318723,-0.481175,-0.39501,-0.34793,-0.172537,-0.225515,-0.260251,-0.310296,-0.341635,-0.14868,-0.038341,-0.014623,-0.045888,0.0948178,0.0814526,0.173699,0.24917,0.320685,0.511835,0.339856,0.467666,0.469044,0.656836,0.390504,0.465616,0.27887,0.333175,0.398748,0.385691,0.301981,0.0786402,0.204958,0.013635,0.130454,0.0121776,0.244082,-0.107161,-0.109796,-0.0677744,-0.0449603,-0.240522,-0.013658,-0.163144,0.147429,0.0881899,0.426038,0.372844,0.545928,0.326923,0.293198,0.180586,0.129003,0.105096,0.0340678,0.0742513,0.229023,-0.185414,0.00566714,0.0493919,0.040945,0.0496399,0.0808099,0.214048,0.137243,0.120639,-0.176986,0.0955789,0.388565,0.416296,0.437675,0.263867,0.281887,0.627109,0.471416,0.394563,0.443336,0.284189,0.512794,0.581768,0.326628,0.567931,0.298923,0.134475,0.0965266,0.590239,0.49224,0.528374,0.372608,0.47977,0.558931,0.772087,0.910328,0.750017,0.855826,0.829355,0.662624,0.646321,0.920034,0.623279,0.668466,0.641172,0.592798,0.695109,0.618855,0.324779,0.412194,0.543902,0.455953,0.474606,0.49624,0.562841,0.404876,0.547561,0.215366,0.325527,0.280154,0.0329449,-0.0574386,-0.109826,0.253071,0.279038,0.209816,-0.0451074,-0.144863,-0.0387301,-0.0893543,-0.304701,-0.312755,-0.155709,0.0843148,-0.101973,-0.124521,-0.0350022,-0.0831866,0.0185857,-0.00169844,-0.0340628,-0.00437061,-0.245991,-0.0618279,-0.32278,-0.0841713,0.0262906,-0.018746,-0.0227885
8,0.282123,0.242776,0.209036,-0.0459513,0.0795717,0.0846992,0.032143,-0.138222,-0.0933416,-0.160736,-0.179591,-0.0055541,-0.131577,-0.0866765,-0.273641,-0.298899,-0.287829,-0.290381,-0.235399,-0.408375,-0.539127,-0.544266,-0.356377,-0.379736,-0.361916,-0.295735,-0.180192,-0.0222039,-0.297745,-0.204955,-0.422422,-0.358367,-0.554707,-0.0980744,-0.149317,-0.00753779,0.159196,-0.178899,-0.336309,-0.361203,-0.12962,-0.0898402,-0.034264,-0.122498,-0.161982,-0.0861791,-0.236849,-0.105422,-0.324753,-0.552227,-0.42785,-0.5994,-0.3724,-0.59139,-0.430829,-0.304489,-0.372492,-0.522414,-0.484866,-0.525053,-0.454781,-0.800341,-0.562065,-0.576946,-0.540518,-0.600867,-0.466944,-0.433289,-0.171474,-0.10263,-0.380986,-0.363797,-0.423656,-0.398023,-0.336697,-0.541461,-0.439637,-0.578977,-0.628284,-0.726223,-0.542491,-0.818749,-0.64263,-0.690289,-0.679907,-0.691906,-0.500844,-0.814207,-0.950252,-1.04989,-0.79655,-0.760636,-0.736985,-0.563544,-0.562382,-0.519225,-0.588936,-0.533657,-0.480613,-0.736787,-0.608733,-0.25473,-0.281801,-0.385629,-0.218423,-0.0452425,-0.238121,-0.402778,-0.0366171,-0.44336,-0.201158,-0.510739,-0.642481,-0.566692,-0.398653,-0.568762,-0.492234,-0.360876,-0.0434871,-0.0475559,-0.383381,0.0857767,-0.181771,0.0373369,0.122401,0.0862601,0.318567,0.0962689,0.204913,0.471048,0.350318,0.389246,0.311293,0.357449,0.264041,0.260719,0.241224,0.127149,-0.0739495,-0.0740528,-0.0404047,-0.171959,-0.00937557,-0.0672035,-0.207354,-0.094992,-0.164219,-0.118663,-0.0541945,-0.00851632,0.0729718,-0.169161,-0.0753582,-0.170292,-0.0188993,0.0611017,-0.0693443,0.204712,0.247253,0.0895608,0.168486,0.0508683,0.00423937,0.00754449,-0.0246263,-0.0925435,-0.119962,0.0413857,-0.031696,0.266678,-0.0930369,0.0231959,0.0717893,0.199225,0.225946,0.333544,0.116032,0.385315,0.434641,0.405139,0.444727,0.495472,0.340288,0.448253,0.359227,0.543795,0.407025,0.413817,0.243408,0.216048,0.418658,0.358206,0.228896,0.189566,0.418067,0.624225,0.431753,0.605108,0.325087,0.569311,0.551447,0.488156,0.621454,0.900701,0.878279,1.06769,0.764026,0.848867,0.781799,0.743228,0.926739,0.779566,0.95919,0.521688,0.542907,0.515226,0.369942,0.708031,0.603327,0.312643,0.546138,0.355553,0.468184,0.444158,0.456538,0.370681,0.403329,0.46276,0.4158,0.151526,0.0185688,0.0108359,0.0762514,-0.00867376,0.27984,0.131342,0.0896806,0.0809258,0.0255702,-0.172222,0.039218,0.0425056,0.123203,-0.122344,-0.121468,-0.006038,-0.0420754,-0.099435,-0.105608,-0.136057,-0.122176,-0.0771274,0.0594,-0.0595351,-0.147671,-0.20052
